0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.158,0.158,0.444,0.444,0.418,0.418,-0.194,-0.001,0.025,0.104,0.006,0.411,0.392,0.392,-0.278,-0.278,0.327,0.187
-0.159,-0.159,-0.26,-0.26,0.055,0.055,0.28,-0.348,-0.253,0.428,0.309,0.114,-0.194,-0.194,-0.097,-0.097,0.36,0.216
0.008,0.008,-0.232,-0.232,-0.057,-0.057,-0.113,0.012,-0.008,0.062,0.165,-0.109,-0.095,-0.095,0.06,0.06,-0.162,0.001
0.21,0.21,0.027,0.027,-0.142,-0.142,0.203,-0.196,-0.01,0.009,-0.076,0.332,0.11,0.11,-0.01,-0.01,0.251,0.324
-0.276,-0.276,0.04,0.04,-0.197,-0.197,-0.274,0.104,0.173,0.091,0.293,-0.267,-0.097,-0.097,0.028,0.028,0.282,0.213
0.013,0.013,-0.319,-0.319,-0.053,-0.053,-0.017,0.284,0.264,-0.244,0.298,0.16,-0.091,-0.091,0.025,0.025,-0.141,-0.089
0.102,0.102,0.273,0.273,0.35,0.35,0.096,-0.543,-0.566,-0.632,0.186,-0.228,-0.245,-0.245,0.287,0.287,-0.172,-0.286
-0.061,-0.061,-0.099,-0.099,-0.071,-0.071,0.144,-0.101,-0.354,-0.195,-0.204,-0.147,0.26,0.26,-0.036,-0.036,0.059,-0.241
0.363,0.363,-0.099,-0.099,-0.159,-0.159,-0.03,0.185,0.026,0.158,-0.147,-0.027,-0.116,-0.116,0.192,0.192,0.312,0.183
-0.076,-0.076,-0.01,-0.01,0.245,0.245,0.455,0.139,0.262,0.223,-0.15,0.075,0.208,0.208,0.488,0.488,-0.264,-0.202
-0.137,-0.137,-0.193,-0.193,-0.163,-0.163,0.014,-0.106,-0.207,-0.219,0.169,0.511,0.103,0.103,0.112,0.112,-0.184,-0.218
0.012,0.012,-0.322,-0.322,-0.309,-0.309,-0.19,-0.216,-0.234,-0.118,-0.084,0.002,0.147,0.147,-0.031,-0.031,-0.155,-0.411
0.157,0.157,0.002,0.002,0.017,0.017,0.238,-0.178,-0.122,-0.178,0.523,-0.416,0.071,0.071,-0.295,-0.295,-0.319,-0.266
-0.48,-0.48,-0.112,-0.112,0.113,0.113,0.294,-0.159,-0.123,-0.232,-0.337,0.043,-0.142,-0.142,-0.309,-0.309,-0.071,-0.12
-0.123,-0.123,-0.174,-0.174,-0.011,-0.011,-0.074,-0.33,-0.256,-0.232,-0.148,0.144,0.298,0.298,0.104,0.104,-0.066,0.261
-0.11,-0.11,0.219,0.219,-0.037,-0.037,0.031,0.265,0.234,0.144,0.31,0.147,-0.115,-0.115,0.189,0.189,-0.298,-0.013
-0.268,-0.268,-0.066,-0.066,0.063,0.063,0.18,0.125,0.012,0.022,0.185,-0.202,0.174,0.174,0.195,0.195,0.292,0.18
-0.015,-0.015,-0.117,-0.117,0.222,0.222,0.547,0.283,0.27,-0.003,0.03,-0.001,-0.077,-0.077,-0.207,-0.207,0.176,0.38
