0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.06,0.06,0.184,0.305,0.305,0.209,-0.047,-0.029,0.04,0.04,0.046,0.458,0.404,0.404,0.295,0.295,-0.209,-0.209
-0.19,-0.19,-0.095,-0.335,-0.335,0.046,-0.078,0.372,0.122,0.122,0.369,-0.075,-0.134,-0.134,0.156,0.156,-0.339,-0.339
-0.049,-0.049,0.063,-0.268,-0.268,-0.067,0.17,-0.051,0.04,0.04,0.135,-0.063,-0.082,-0.082,-0.1,-0.1,0.048,0.048
0.245,0.245,0.145,-0.138,-0.138,-0.379,0.178,0.476,0.121,0.121,-0.053,0.352,0.178,0.178,-0.03,-0.03,-0.27,-0.27
0.057,0.057,-0.391,0.209,0.209,-0.278,0.279,-0.046,0.078,0.078,0.251,-0.274,-0.204,-0.204,-0.001,-0.001,-0.151,-0.151
-0.129,-0.129,0.166,-0.429,-0.429,-0.027,0.091,-0.253,0.019,0.019,0.347,0.058,-0.006,-0.006,-0.064,-0.064,0.106,0.106
-0.091,-0.091,0.109,0.2,0.2,0.159,-0.122,0.422,-0.562,-0.562,0.204,-0.287,-0.312,-0.312,-0.266,-0.266,0.438,0.438
-0.026,-0.026,0.009,-0.116,-0.116,0.017,-0.104,-0.158,-0.498,-0.498,-0.235,-0.017,0.096,0.096,0.138,0.138,0.276,0.276
0.039,0.039,0.407,0.077,0.077,-0.412,0.346,-0.185,-0.124,-0.124,-0.159,-0.058,-0.135,-0.135,-0.151,-0.151,-0.154,-0.154
-0.165,-0.165,-0.044,-0.099,-0.099,0.257,-0.363,0.056,0.304,0.304,-0.171,0.222,0.252,0.252,-0.441,-0.441,0.218,0.218
-0.254,-0.254,-0.149,0.186,0.186,-0.144,0.086,-0.072,-0.231,-0.231,0.242,0.46,0.281,0.281,-0.118,-0.118,0.227,0.227
0.028,0.028,0.003,-0.232,-0.232,-0.113,0.201,0.022,-0.165,-0.165,-0.038,0.006,0.035,0.035,0.141,0.141,0.327,0.327
-0.056,-0.056,0.156,0.069,0.069,-0.16,0.016,0.237,-0.069,-0.069,0.458,-0.391,0.015,0.015,0.234,0.234,0.195,0.195
-0.041,-0.041,-0.583,-0.17,-0.17,-0.037,0.004,0.248,-0.151,-0.151,-0.28,-0.038,-0.193,-0.193,0.31,0.31,0.079,0.079
-0.192,-0.192,-0.093,-0.136,-0.136,-0.125,0.19,0.283,-0.121,-0.121,-0.2,0.252,0.29,0.29,-0.288,-0.288,-0.056,-0.056
0.446,0.446,-0.253,-0.023,-0.023,0.107,-0.127,-0.173,0.172,0.172,0.33,0.086,-0.029,-0.029,-0.274,-0.274,0.078,0.078
0.045,0.045,-0.331,-0.078,-0.078,0.306,-0.258,-0.181,-0.099,-0.099,0.083,-0.054,0.182,0.182,-0.168,-0.168,-0.139,-0.139
-0.328,-0.328,0.062,-0.037,-0.037,0.534,-0.633,-0.242,0.155,0.155,0.045,-0.05,-0.168,-0.168,0.094,0.094,-0.266,-0.266
