0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-0.092,0.102,-0.451,-0.451,-0.361,-0.361,-0.187,-0.003,-0.027,-0.131,-0.005,0.475,0.448,0.448,0.288,0.288,-0.328,0.177
-0.125,-0.132,0.18,0.18,-0.13,-0.13,0.265,-0.381,0.283,-0.49,0.326,0.122,-0.101,-0.101,0.111,0.111,-0.386,0.255
-0.203,0.069,0.217,0.217,0.007,0.007,-0.126,0.047,-0.011,-0.049,0.173,-0.166,-0.142,-0.142,-0.061,-0.061,0.197,0.003
-0.17,0.231,0.016,0.016,0.163,0.163,0.215,-0.27,0.001,0.017,-0.075,0.303,0.169,0.169,0.02,0.02,-0.198,0.318
0.578,-0.362,0.011,0.011,0.232,0.232,-0.28,0.064,-0.179,-0.091,0.301,-0.25,-0.156,-0.156,-0.003,-0.003,-0.287,0.232
-0.283,0.109,0.239,0.239,-0.028,-0.028,-0.023,0.271,-0.28,0.312,0.288,0.216,0.017,0.017,-0.033,-0.033,0.173,-0.132
-0.008,0.044,-0.314,-0.314,-0.329,-0.329,0.088,-0.491,0.537,0.589,0.195,-0.271,-0.279,-0.279,-0.295,-0.295,0.068,-0.242
0.038,-0.044,0.079,0.079,0.062,0.062,0.124,0.034,0.371,0.126,-0.207,-0.137,0.142,0.142,0.041,0.041,-0.169,-0.223
0.043,0.436,0.175,0.175,0.174,0.174,-0.026,0.255,-0.019,-0.185,-0.137,-0.075,-0.121,-0.121,-0.173,-0.173,-0.315,0.2
-0.047,-0.118,-0.089,-0.089,-0.285,-0.285,0.446,0.05,-0.246,-0.206,-0.164,0.12,0.202,0.202,-0.506,-0.506,0.242,-0.169
0.541,-0.16,0.237,0.237,0.149,0.149,0.032,-0.057,0.212,0.212,0.157,0.539,0.257,0.257,-0.13,-0.13,0.164,-0.22
-0.198,0.096,0.364,0.364,0.262,0.262,-0.194,-0.225,0.258,0.072,-0.089,0.015,0.112,0.112,0.023,0.023,0.022,-0.365
0.099,0.16,0.013,0.013,-0.013,-0.013,0.261,-0.196,0.111,0.173,0.513,-0.213,0.035,0.035,0.274,0.274,0.303,-0.284
0.264,-0.603,0.031,0.031,-0.174,-0.174,0.274,-0.16,0.111,0.221,-0.328,-0.091,-0.165,-0.165,0.311,0.311,0.043,-0.126
0.116,-0.116,0.143,0.143,-0.035,-0.035,-0.087,-0.31,0.194,0.226,-0.152,0.202,0.307,0.307,-0.134,-0.134,0.123,0.301
-0.187,-0.181,-0.2,-0.2,0.078,0.078,0.008,0.273,-0.243,-0.113,0.314,0.149,-0.035,-0.035,-0.212,-0.212,0.356,0.013
-0.089,-0.306,0.024,0.024,-0.099,-0.099,0.16,0.169,-0.002,-0.016,0.173,-0.064,0.141,0.141,-0.176,-0.176,-0.29,0.157
-0.138,-0.005,0.018,0.018,-0.288,-0.288,0.562,0.275,-0.297,0.038,0.048,-0.087,-0.11,-0.11,0.22,0.22,-0.119,0.401
