0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.066,-0.138,-0.138,-0.215,-0.215,-0.079,-0.079,0.065,0.079,0.135,-0.351,0.414,0.414,-0.297,-0.297,-0.254,-0.254,-0.126
-0.093,-0.104,-0.104,0.008,0.008,0.304,0.304,-0.439,-0.236,0.365,0.016,-0.169,-0.169,-0.201,-0.201,-0.331,-0.331,-0.409
0.088,-0.01,-0.01,-0.028,-0.028,0.272,0.272,0.098,-0.017,0.117,-0.023,-0.01,-0.01,0.134,0.134,0.12,0.12,-0.044
0.225,0.42,0.42,0.394,0.394,-0.419,-0.419,-0.476,0.046,-0.006,-0.35,0.194,0.194,-0.037,-0.037,-0.241,-0.241,-0.076
-0.407,0.094,0.094,0.118,0.118,-0.336,-0.336,0.11,0.155,0.222,0.231,-0.133,-0.133,-0.04,-0.04,-0.211,-0.211,-0.056
0.236,-0.028,-0.028,0.084,0.084,0.302,0.302,0.274,0.237,0.372,-0.044,-0.117,-0.117,0.041,0.041,0.098,0.098,0.204
0.006,-0.181,-0.181,-0.196,-0.196,0.015,0.015,-0.374,-0.423,0.13,0.14,-0.23,-0.23,0.389,0.389,0.362,0.362,0.643
0.03,-0.057,-0.057,0.064,0.064,0.061,0.061,0.05,-0.534,-0.256,0.02,0.228,0.228,0.002,0.002,0.185,0.185,0.312
0.485,0.173,0.173,0.149,0.149,-0.155,-0.155,0.187,-0.22,-0.149,0.043,-0.133,-0.133,0.079,0.079,-0.204,-0.204,-0.085
0.034,-0.155,-0.155,-0.013,-0.013,0.107,0.107,-0.026,0.367,-0.153,-0.151,0.232,0.232,0.494,0.494,0.184,0.184,-0.169
-0.15,-0.129,-0.129,-0.034,-0.034,0.001,0.001,-0.008,-0.25,0.304,-0.443,0.196,0.196,0.175,0.175,0.225,0.225,0.203
0.046,0.113,0.113,-0.018,-0.018,0.226,0.226,-0.001,-0.131,-0.046,-0.068,0.114,0.114,0.018,0.018,0.24,0.24,0.199
0.188,0.037,0.037,0.094,0.094,-0.134,-0.134,-0.295,-0.09,0.41,0.561,-0.058,-0.058,-0.189,-0.189,0.242,0.242,0.188
-0.496,-0.018,-0.018,0.062,0.062,0.034,0.034,-0.219,-0.091,-0.29,-0.174,-0.132,-0.132,-0.231,-0.231,0.113,0.113,0.201
-0.142,-0.106,-0.106,-0.03,-0.03,0.185,0.185,-0.244,-0.133,-0.151,-0.031,0.279,0.279,0.126,0.126,-0.131,-0.131,0.207
-0.212,0.235,0.235,0.076,0.076,-0.181,-0.181,0.208,0.184,0.372,-0.108,-0.077,-0.077,0.225,0.225,0.076,0.076,-0.111
-0.29,-0.08,-0.08,-0.167,-0.167,0.266,0.266,0.212,-0.106,0.071,0.298,0.137,0.137,0.105,0.105,-0.144,-0.144,-0.018
0.124,-0.326,-0.326,-0.199,-0.199,0.355,0.355,0.14,0.223,0.08,-0.079,-0.083,-0.083,-0.224,-0.224,-0.327,-0.327,-0.074
