0,1,2,3,4,5,6,7,8,9,10
-0.375,0.375,0.0,0.165,-0.165,0.0,0.007,-0.007,-0.262,0.262,0.0
0.0,-0.0,0.0,-0.148,0.148,0.0,-0.071,0.071,0.0,-0.0,0.0
-0.046,0.046,0.0,0.405,-0.405,0.0,0.068,-0.068,0.377,-0.377,0.0
0.038,-0.038,0.0,0.388,-0.388,0.0,-0.078,0.078,0.231,-0.231,0.0
0.056,-0.056,0.0,-0.069,0.069,0.0,0.11,-0.11,-0.258,0.258,0.0
-0.45,0.45,0.0,0.0,-0.0,0.0,0.084,-0.084,-0.141,0.141,0.0
-0.08,0.08,0.0,0.012,-0.012,0.0,0.041,-0.041,0.264,-0.264,0.0
-0.188,0.188,0.0,0.111,-0.111,0.0,0.111,-0.111,0.266,-0.266,0.0
0.08,-0.08,0.0,-0.116,0.116,0.0,0.0,-0.0,-0.071,0.071,0.0
0.133,-0.133,0.0,-0.386,0.386,0.0,0.056,-0.056,0.146,-0.146,0.0
0.04,-0.04,0.0,-0.089,0.089,0.0,-0.056,0.056,-0.083,0.083,0.0
