0,1,2,3,4,5,6,7,8,9,10
0.177,0.177,0.017,0.017,0.382,0.436,-0.072,-0.072,0.009,0.009,-0.04
0.082,0.082,-0.142,-0.142,0.159,0.021,-0.254,-0.254,0.034,0.034,-0.535
-0.178,-0.178,0.047,0.047,0.07,-0.23,-0.018,-0.018,-0.12,-0.12,0.496
-0.117,-0.117,-0.253,-0.253,-0.083,0.325,0.432,0.432,-0.08,-0.08,-0.069
-0.056,-0.056,0.024,0.024,-0.085,0.468,-0.166,-0.166,0.415,0.415,-0.015
0.67,0.67,-0.147,-0.147,-0.799,-0.124,-0.064,-0.064,-0.125,-0.125,0.234
0.066,0.066,0.216,0.216,0.095,0.408,-0.073,-0.073,-0.043,-0.043,0.063
0.122,0.122,0.088,0.088,0.043,-0.153,0.372,0.372,0.565,0.565,-0.151
0.048,0.048,-0.489,-0.489,-0.393,0.203,-0.094,-0.094,-0.078,-0.078,-0.227
-0.003,-0.003,0.429,0.429,-0.011,0.352,0.162,0.162,-0.322,-0.322,0.322
0.1,0.1,-0.192,-0.192,-0.078,0.249,0.105,0.105,-0.25,-0.25,0.473
