0,1,2,3,4,5,6,7,8,9,10
-0.123,0.123,-0.292,0.292,-0.122,0.122,0.0,0.0,0.0,-0.011,0.011
0.058,-0.058,0.377,-0.377,-0.126,0.126,0.0,0.0,0.0,-0.064,0.064
0.02,-0.02,0.038,-0.038,0.106,-0.106,0.0,0.0,0.0,0.0,-0.0
-0.042,0.042,0.178,-0.178,0.02,-0.02,0.0,0.0,0.0,-0.103,0.103
0.276,-0.276,0.198,-0.198,-0.123,0.123,0.0,0.0,0.0,0.098,-0.098
0.0,-0.0,0.0,-0.0,0.251,-0.251,0.0,0.0,0.0,0.036,-0.036
-0.112,0.112,-0.293,0.293,0.05,-0.05,0.0,0.0,0.0,-0.123,0.123
0.054,-0.054,-0.053,0.053,-0.031,0.031,0.0,0.0,0.0,0.046,-0.046
-0.248,0.248,0.201,-0.201,0.0,-0.0,0.0,0.0,0.0,0.157,-0.157
0.317,-0.317,-0.087,0.087,0.189,-0.189,0.0,0.0,0.0,-0.016,0.016
-0.303,0.303,0.287,-0.287,0.128,-0.128,0.0,0.0,0.0,0.051,-0.051
