0,1,2,3,4,5,6,7,8,9,10
-0.227,0.227,0.0,-0.315,0.315,0.0,0.198,-0.198,0.0,-0.056,0.056
0.343,-0.343,0.0,-0.314,0.314,0.0,-0.034,0.034,0.0,-0.287,0.287
-0.109,0.109,0.0,0.048,-0.048,0.0,-0.485,0.485,0.0,0.137,-0.137
-0.05,0.05,0.0,-0.102,0.102,0.0,0.013,-0.013,0.0,0.051,-0.051
0.082,-0.082,0.0,-0.013,0.013,0.0,0.181,-0.181,0.0,0.148,-0.148
0.0,-0.0,0.0,0.0,-0.0,0.0,0.029,-0.029,0.0,-0.019,0.019
-0.059,0.059,0.0,0.111,-0.111,0.0,-0.283,0.283,0.0,0.047,-0.047
-0.058,0.058,0.0,-0.282,0.282,0.0,0.0,-0.0,0.0,0.0,-0.0
0.001,-0.001,0.0,-0.261,0.261,0.0,0.097,-0.097,0.0,-0.124,0.124
0.208,-0.208,0.0,0.322,-0.322,0.0,-0.004,0.004,0.0,0.0,-0.0
0.283,-0.283,0.0,0.018,-0.018,0.0,0.039,-0.039,0.0,0.173,-0.173
