0,1,2,3,4,5,6,7,8,9,10
0.0,0.0,-0.302,0.302,0.0,0.142,-0.142,0.0,0.0,-0.053,0.053
0.0,0.0,-0.033,0.033,0.0,0.11,-0.11,0.0,0.0,-0.062,0.062
0.0,0.0,0.228,-0.228,0.0,-0.087,0.087,0.0,0.0,0.185,-0.185
0.0,0.0,-0.154,0.154,0.0,0.261,-0.261,0.0,0.0,-0.283,0.283
0.0,0.0,0.188,-0.188,0.0,-0.37,0.37,0.0,0.0,0.303,-0.303
0.0,0.0,0.0,-0.0,0.0,0.109,-0.109,0.0,0.0,0.24,-0.24
0.0,0.0,0.099,-0.099,0.0,0.154,-0.154,0.0,0.0,0.004,-0.004
0.0,0.0,0.474,-0.474,0.0,-0.176,0.176,0.0,0.0,0.0,-0.0
0.0,0.0,-0.136,0.136,0.0,-0.36,0.36,0.0,0.0,-0.186,0.186
0.0,0.0,0.376,-0.376,0.0,0.0,-0.0,0.0,0.0,0.186,-0.186
0.0,0.0,0.055,-0.055,0.0,-0.201,0.201,0.0,0.0,0.097,-0.097
