0,1,2,3,4,5,6,7,8,9,10
0.169,-0.169,0.029,-0.029,-0.211,0.211,0.0,0.0,0.0,0.164,-0.164
-0.193,0.193,-0.075,0.075,0.03,-0.03,0.0,0.0,0.0,0.078,-0.078
-0.119,0.119,-0.17,0.17,0.184,-0.184,0.0,0.0,0.0,-0.437,0.437
-0.317,0.317,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.216,-0.216
-0.122,0.122,-0.169,0.169,0.09,-0.09,0.0,0.0,0.0,0.119,-0.119
-0.364,0.364,0.325,-0.325,-0.164,0.164,0.0,0.0,0.0,-0.259,0.259
0.346,-0.346,-0.21,0.21,0.164,-0.164,0.0,0.0,0.0,-0.032,0.032
0.022,-0.022,-0.084,0.084,-0.001,0.001,0.0,0.0,0.0,0.032,-0.032
-0.212,0.212,0.015,-0.015,-0.062,0.062,0.0,0.0,0.0,0.0,-0.0
0.0,-0.0,0.432,-0.432,-0.033,0.033,0.0,0.0,0.0,-0.159,0.159
-0.06,0.06,-0.083,0.083,0.134,-0.134,0.0,0.0,0.0,-0.147,0.147
