0,1,2,3,4,5,6,7,8,9,10
-0.349,0.349,0.002,-0.002,0.351,-0.351,-0.043,0.043,0.0,0.188,-0.188
0.29,-0.29,0.138,-0.138,0.13,-0.13,-0.057,0.057,0.0,0.145,-0.145
0.191,-0.191,-0.158,0.158,-0.147,0.147,0.014,-0.014,0.0,-0.128,0.128
0.219,-0.219,-0.42,0.42,-0.352,0.352,-0.113,0.113,0.0,-0.045,0.045
0.158,-0.158,0.214,-0.214,0.041,-0.041,-0.039,0.039,0.0,-0.009,0.009
0.0,-0.0,0.0,-0.0,-0.169,0.169,0.077,-0.077,0.0,-0.127,0.127
-0.339,0.339,0.104,-0.104,-0.052,0.052,-0.094,0.094,0.0,0.05,-0.05
-0.107,0.107,0.151,-0.151,-0.031,0.031,0.071,-0.071,0.0,-0.182,0.182
0.037,-0.037,-0.343,0.343,0.292,-0.292,-0.159,0.159,0.0,0.0,-0.0
0.166,-0.166,0.281,-0.281,0.0,-0.0,-0.032,0.032,0.0,-0.107,0.107
0.085,-0.085,-0.091,0.091,0.043,-0.043,0.0,-0.0,0.0,-0.081,0.081
