0,1,2,3,4,5,6,7,8,9,10
-0.545,-0.545,-0.126,-0.222,0.621,0.621,0.446,-0.34,0.452,0.452,-0.344
0.268,0.268,-0.143,-0.539,0.288,0.288,-0.004,0.174,0.386,0.386,-0.411
-0.038,-0.038,0.557,0.428,-0.105,-0.105,-0.483,0.51,-0.263,-0.263,0.323
0.154,0.154,-0.156,0.335,0.084,0.084,0.161,-0.231,-0.135,-0.135,-0.07
-0.034,-0.034,0.079,0.002,0.13,0.13,0.465,-0.173,0.117,0.117,-0.054
-0.233,-0.233,0.178,-0.014,-0.364,-0.364,-0.171,0.217,-0.334,-0.334,0.52
-0.127,-0.127,0.433,0.52,-0.163,-0.163,0.083,0.181,-0.013,-0.013,-0.136
-0.089,-0.089,0.109,0.106,0.094,0.094,0.174,-0.422,-0.01,-0.01,-0.223
0.229,0.229,-0.551,-0.158,-0.194,-0.194,-0.169,0.37,-0.293,-0.293,0.389
-0.033,-0.033,0.262,-0.144,-0.297,-0.297,0.425,-0.279,-0.289,-0.289,0.22
0.401,0.401,-0.137,0.192,-0.015,-0.015,0.226,-0.197,-0.148,-0.148,0.249
