0,1,2,3,4,5,6,7,8,9,10
-0.365,0.365,0.158,-0.158,0.0,0.018,-0.018,0.0,0.066,-0.066,0.0
0.351,-0.351,0.011,-0.011,0.0,0.23,-0.23,0.0,-0.186,0.186,0.0
0.118,-0.118,-0.037,0.037,0.0,-0.149,0.149,0.0,0.0,-0.0,0.0
0.174,-0.174,0.141,-0.141,0.0,-0.146,0.146,0.0,0.021,-0.021,0.0
0.203,-0.203,-0.129,0.129,0.0,0.275,-0.275,0.0,0.059,-0.059,0.0
0.0,-0.0,0.0,-0.0,0.0,-0.171,0.171,0.0,0.154,-0.154,0.0
-0.298,0.298,0.086,-0.086,0.0,0.046,-0.046,0.0,-0.133,0.133,0.0
-0.092,0.092,-0.068,0.068,0.0,0.079,-0.079,0.0,-0.069,0.069,0.0
0.167,-0.167,0.299,-0.299,0.0,0.0,-0.0,0.0,0.146,-0.146,0.0
0.002,-0.002,-0.441,0.441,0.0,-0.284,0.284,0.0,0.226,-0.226,0.0
0.22,-0.22,0.166,-0.166,0.0,-0.259,0.259,0.0,0.229,-0.229,0.0
