0,1,2,3,4,5,6,7,8,9
-0.131,-0.309,0.138,0.138,-0.238,0.236,0.236,0.099,0.376,-0.145
-0.559,0.31,-0.09,-0.09,0.063,0.009,0.009,-0.159,-0.23,-0.537
-0.05,-0.099,0.163,0.163,0.091,0.276,0.276,-0.632,0.404,-0.404
-0.217,-0.496,0.553,0.553,0.385,0.027,0.027,0.58,0.023,0.306
-0.281,0.456,0.005,0.005,-0.403,0.501,0.501,-0.25,0.727,-0.109
0.128,0.03,0.017,0.017,-0.09,-0.303,-0.303,0.324,0.129,-0.488
-0.309,-0.299,-0.398,-0.398,0.031,0.136,0.136,0.193,-0.193,0.251
-0.5,0.185,0.042,0.042,-0.59,-0.349,-0.349,-0.013,-0.17,0.066
-0.043,-0.365,-0.235,-0.235,-0.193,0.254,0.254,-0.042,0.153,-0.283
-0.422,-0.295,0.03,0.03,0.476,-0.201,-0.201,0.149,0.088,0.192
