0,1,2,3,4,5,6,7,8,9
0.0,0.0,-0.053,0.053,0.0,0.0,-0.0,-0.285,0.285,0.0
0.0,0.0,0.331,-0.331,0.0,-0.183,0.183,0.0,-0.0,0.0
0.0,0.0,0.0,-0.0,0.0,0.278,-0.278,-0.155,0.155,0.0
0.0,0.0,0.337,-0.337,0.0,-0.201,0.201,-0.023,0.023,0.0
0.0,0.0,-0.139,0.139,0.0,0.317,-0.317,-0.206,0.206,0.0
0.0,0.0,-0.055,0.055,0.0,-0.119,0.119,-0.137,0.137,0.0
0.0,0.0,0.181,-0.181,0.0,0.234,-0.234,0.159,-0.159,0.0
0.0,0.0,-0.112,0.112,0.0,-0.197,0.197,0.128,-0.128,0.0
0.0,0.0,0.144,-0.144,0.0,0.016,-0.016,-0.009,0.009,0.0
0.0,0.0,-0.189,0.189,0.0,-0.036,0.036,-0.003,0.003,0.0
