0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.024,-0.024,0.0
0.0,0.0,0.0,0.03,-0.03,-0.215,0.215,0.09,-0.09,0.0
0.0,0.0,0.0,-0.171,0.171,0.006,-0.006,0.231,-0.231,0.0
0.0,0.0,0.0,0.191,-0.191,-0.152,0.152,-0.051,0.051,0.0
0.0,0.0,0.0,-0.266,0.266,0.167,-0.167,0.0,-0.0,0.0
0.0,0.0,0.0,-0.205,0.205,0.019,-0.019,-0.099,0.099,0.0
0.0,0.0,0.0,-0.299,0.299,0.403,-0.403,-0.038,0.038,0.0
0.0,0.0,0.0,0.067,-0.067,-0.087,0.087,-0.227,0.227,0.0
0.0,0.0,0.0,-0.026,0.026,-0.143,0.143,-0.046,0.046,0.0
0.0,0.0,0.0,0.158,-0.158,0.02,-0.02,0.074,-0.074,0.0
