0,1,2,3,4,5,6,7,8,9
0.113,-0.312,0.344,0.344,-0.144,-0.081,-0.169,-0.169,0.319,0.319
0.567,0.259,-0.079,-0.079,0.171,0.265,0.106,0.106,-0.371,-0.371
0.036,-0.164,-0.059,-0.059,0.122,-0.687,0.464,0.464,-0.354,-0.354
0.206,-0.494,-0.274,-0.274,0.278,0.108,-0.3,-0.3,0.495,0.495
0.307,0.504,0.09,0.09,-0.242,-0.641,0.288,0.288,0.067,0.067
-0.117,0.009,-0.041,-0.041,-0.334,-0.039,0.046,0.046,-0.41,-0.41
0.329,-0.239,0.445,0.445,0.033,0.037,-0.229,-0.229,0.317,0.317
0.467,0.064,-0.089,-0.089,-0.656,0.102,0.02,0.02,-0.089,-0.089
0.028,-0.446,-0.079,-0.079,-0.409,-0.114,0.367,0.367,-0.22,-0.22
0.434,-0.224,-0.102,-0.102,0.298,0.047,-0.072,-0.072,-0.081,-0.081
