0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-0.431,-0.431,-0.01,-0.052,0.108,0.15,-0.049,0.049,0.049,-0.045,-0.045,0.228,0.228,-0.051,0.072,-0.49,-0.201,-0.201
-0.184,-0.184,0.645,0.185,-0.246,-0.232,-0.398,0.158,0.158,0.075,0.075,0.031,0.031,-0.121,-0.009,0.049,0.149,0.149
0.027,0.027,-0.288,-0.599,-0.219,-0.035,-0.046,-0.11,-0.11,0.101,0.101,0.088,0.088,-0.325,-0.063,0.145,0.304,0.304
0.062,0.062,0.238,0.314,0.251,0.354,0.316,-0.04,-0.04,-0.065,-0.065,0.009,0.009,0.024,0.345,-0.003,-0.143,-0.143
0.222,0.222,0.12,0.131,0.151,0.043,0.232,0.227,0.227,-0.432,-0.432,-0.082,-0.082,-0.014,-0.066,-0.334,-0.165,-0.165
0.307,0.307,-0.009,-0.223,-0.439,0.432,-0.267,0.21,0.21,-0.023,-0.023,0.024,0.024,-0.42,0.164,-0.176,0.347,0.347
0.004,0.004,-0.215,0.297,0.34,-0.101,-0.238,-0.104,-0.104,0.168,0.168,-0.159,-0.159,0.222,-0.149,-0.216,0.01,0.01
-0.113,-0.113,0.039,0.069,0.094,0.189,0.051,0.226,0.226,0.155,0.155,-0.049,-0.049,-0.318,0.127,0.416,0.407,0.407
-0.024,-0.024,-0.056,0.397,0.123,0.068,-0.301,0.164,0.164,0.043,0.043,0.33,0.33,-0.273,-0.336,0.32,0.227,0.227
-0.003,-0.003,-0.135,0.047,0.334,-0.047,-0.551,0.259,0.259,-0.267,-0.267,0.125,0.125,0.215,0.452,0.18,-0.135,-0.135
-0.246,-0.246,-0.026,0.038,-0.084,0.163,0.231,0.012,0.012,-0.137,-0.137,0.466,0.466,0.228,0.363,-0.126,-0.225,-0.225
-0.094,-0.094,-0.114,-0.17,0.085,0.086,-0.231,0.435,0.435,-0.039,-0.039,0.041,0.041,0.356,-0.492,0.038,-0.263,-0.263
-0.087,-0.087,-0.511,-0.27,-0.307,-0.423,0.079,0.079,0.079,-0.15,-0.15,-0.16,-0.16,0.323,0.198,-0.174,-0.25,-0.25
0.029,0.029,-0.169,0.049,0.148,-0.232,0.059,0.145,0.145,0.263,0.263,0.221,0.221,0.236,0.238,-0.038,0.146,0.146
-0.056,-0.056,-0.224,-0.268,-0.38,0.038,-0.118,0.233,0.233,0.015,0.015,0.049,0.049,-0.198,-0.072,0.269,0.15,0.15
0.07,0.07,0.073,0.055,0.037,-0.078,0.061,0.036,0.036,-0.002,-0.002,-0.004,-0.004,-0.007,0.09,-0.005,0.195,0.195
-0.109,-0.109,0.033,-0.031,-0.078,0.236,-0.104,-0.405,-0.405,0.215,0.215,0.152,0.152,0.168,-0.014,0.165,0.052,0.052
-0.091,-0.091,-0.017,-0.066,-0.259,-0.475,0.119,0.011,0.011,0.081,0.081,0.17,0.17,-0.149,-0.041,0.302,0.132,0.132
