0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-0.001,0.07,0.07,0.118,0.186,0.186,-0.054,-0.115,-0.115,-0.23,-0.23,-0.267,-0.267,0.031,-0.282,-0.282,-0.118,0.207
-0.675,-0.253,-0.253,-0.213,0.13,0.13,-0.218,-0.047,-0.047,0.109,0.109,0.211,0.211,0.315,0.019,0.019,-0.061,-0.211
0.218,0.372,0.372,-0.027,0.044,0.044,-0.411,-0.113,-0.113,0.255,0.255,0.221,0.221,0.016,0.178,0.178,0.074,-0.06
-0.205,-0.141,-0.141,0.321,0.017,0.017,0.088,-0.002,-0.002,-0.053,-0.053,-0.178,-0.178,0.065,-0.065,-0.065,-0.124,-0.189
-0.103,-0.051,-0.051,0.027,-0.288,-0.288,-0.042,0.074,0.074,-0.032,-0.032,-0.009,-0.009,-0.128,0.108,0.108,0.0,-0.087
0.005,0.022,0.022,0.441,-0.048,-0.048,-0.193,-0.052,-0.052,0.383,0.383,0.383,0.383,0.012,0.051,0.051,0.121,-0.143
0.278,-0.103,-0.103,-0.057,0.036,0.036,-0.062,0.053,0.053,0.182,0.182,0.285,0.285,0.016,0.222,0.222,0.153,-0.09
-0.024,-0.024,-0.024,0.157,0.049,0.049,-0.286,0.078,0.078,0.037,0.037,0.539,0.539,-0.01,0.03,0.03,-0.12,-0.554
0.152,-0.227,-0.227,-0.01,0.227,0.227,-0.044,-0.238,-0.238,0.057,0.057,-0.066,-0.066,0.277,-0.248,-0.248,-0.269,0.211
0.15,0.086,0.086,-0.047,-0.035,-0.035,0.17,-0.234,-0.234,0.088,0.088,0.038,0.038,0.1,0.127,0.127,0.239,-0.4
0.028,-0.053,-0.053,0.131,0.117,0.117,0.345,-0.54,-0.54,0.112,0.112,0.086,0.086,0.091,-0.021,-0.021,-0.157,-0.402
0.061,0.169,0.169,0.059,0.123,0.123,0.359,-0.035,-0.035,-0.255,-0.255,-0.119,-0.119,0.528,-0.45,-0.45,-0.63,0.017
0.476,0.117,0.117,-0.415,-0.051,-0.051,0.132,0.156,0.156,-0.332,-0.332,-0.094,-0.094,-0.002,0.066,0.066,0.031,-0.224
0.18,0.043,0.043,-0.265,0.425,0.425,0.393,-0.203,-0.203,0.05,0.05,0.279,0.279,0.24,-0.156,-0.156,-0.248,-0.317
0.211,0.054,0.054,0.151,0.091,0.091,-0.204,-0.014,-0.014,0.258,0.258,-0.071,-0.071,0.407,-0.28,-0.28,-0.374,-0.04
-0.084,-0.055,-0.055,0.075,-0.034,-0.034,-0.059,-0.023,-0.023,0.41,0.41,0.176,0.176,0.008,-0.038,-0.038,-0.071,-0.088
-0.066,-0.002,-0.002,0.263,0.396,0.396,0.32,-0.187,-0.187,0.126,0.126,0.061,0.061,-0.497,0.229,0.229,0.37,0.004
0.035,-0.03,-0.03,-0.501,0.098,0.098,-0.223,-0.134,-0.134,0.11,0.11,0.031,0.031,-0.185,-0.152,-0.152,-0.118,-0.064
