0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.003,-0.145,-0.145,0.011,0.011,-0.124,0.076,0.429,0.429,-0.094,-0.094,0.013,0.013,-0.054,-0.269,-0.269,-0.223,-0.223
-0.667,0.482,0.482,0.116,0.116,0.309,0.402,-0.166,-0.166,0.01,0.01,0.026,0.026,-0.047,-0.021,-0.021,0.14,0.14
0.266,-0.42,-0.42,0.039,0.039,0.114,0.014,-0.229,-0.229,0.153,0.153,0.24,0.24,-0.328,0.133,0.133,0.071,0.071
-0.229,0.118,0.118,-0.001,-0.001,-0.364,-0.147,0.079,0.079,0.099,0.099,0.092,0.092,-0.099,-0.144,-0.144,-0.095,-0.095
-0.108,0.005,0.005,-0.379,-0.379,-0.062,-0.377,-0.309,-0.309,0.069,0.069,0.026,0.026,0.026,-0.245,-0.245,-0.048,-0.048
-0.038,0.217,0.217,-0.014,-0.014,-0.377,0.171,0.008,0.008,0.407,0.407,0.421,0.421,-0.468,0.046,0.046,0.105,0.105
0.259,-0.054,-0.054,0.225,0.225,0.013,0.218,-0.332,-0.332,0.035,0.035,-0.088,-0.088,0.067,-0.21,-0.21,0.034,0.034
-0.042,-0.006,-0.006,0.087,0.087,-0.123,-0.141,-0.28,-0.28,-0.036,-0.036,-0.019,-0.019,-0.037,0.262,0.262,0.547,0.547
0.08,0.242,0.242,0.095,0.095,-0.009,0.157,0.057,0.057,0.172,0.172,0.325,0.325,-0.369,0.434,0.434,0.236,0.236
0.192,-0.291,-0.291,-0.002,-0.002,-0.002,0.28,-0.034,-0.034,-0.007,-0.007,-0.019,-0.019,0.066,-0.032,-0.032,0.129,0.129
0.023,0.117,0.117,-0.088,-0.088,-0.162,-0.007,-0.047,-0.047,0.029,0.029,0.11,0.11,-0.114,-0.37,-0.37,-0.07,-0.07
0.134,-0.271,-0.271,0.122,0.122,-0.133,0.248,-0.117,-0.117,-0.212,-0.212,-0.247,-0.247,0.269,-0.011,-0.011,0.326,0.326
0.463,-0.043,-0.043,-0.1,-0.1,0.404,-0.126,-0.062,-0.062,-0.389,-0.389,-0.425,-0.425,0.411,-0.273,-0.273,-0.071,-0.071
0.198,-0.147,-0.147,0.202,0.202,0.232,0.206,0.103,0.103,0.04,0.04,0.057,0.057,-0.04,-0.103,-0.103,0.091,0.091
0.153,0.106,0.106,-0.014,-0.014,-0.016,0.299,0.033,0.033,0.37,0.37,0.347,0.347,-0.241,0.078,0.078,0.121,0.121
-0.086,0.056,0.056,-0.069,-0.069,-0.039,-0.14,-0.0,-0.0,0.286,0.286,0.282,0.282,-0.376,0.025,0.025,0.07,0.07
-0.048,0.059,0.059,0.497,0.497,-0.244,-0.33,-0.046,-0.046,0.187,0.187,0.152,0.152,-0.096,0.11,0.11,0.087,0.087
0.039,0.111,0.111,0.097,0.097,0.51,-0.363,0.064,0.064,0.091,0.091,0.168,0.168,-0.217,0.172,0.172,0.282,0.282
