0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.028,0.028,-0.139,0.139,0.198,-0.198,0.0,0.0,0.0,-0.031,0.031
0.146,-0.146,0.0,0.0,0.0,0.0,0.0,0.195,-0.195,0.141,-0.141,-0.127,0.127,0.0,0.0,0.0,0.03,-0.03
0.159,-0.159,0.0,0.0,0.0,0.0,0.0,0.074,-0.074,0.064,-0.064,-0.128,0.128,0.0,0.0,0.0,-0.01,0.01
0.096,-0.096,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.067,0.067,-0.07,0.07,0.0,0.0,0.0,0.058,-0.058
-0.023,0.023,0.0,0.0,0.0,0.0,0.0,-0.146,0.146,0.0,-0.0,-0.12,0.12,0.0,0.0,0.0,-0.044,0.044
-0.102,0.102,0.0,0.0,0.0,0.0,0.0,0.052,-0.052,-0.01,0.01,-0.144,0.144,0.0,0.0,0.0,-0.041,0.041
0.009,-0.009,0.0,0.0,0.0,0.0,0.0,0.065,-0.065,0.318,-0.318,-0.238,0.238,0.0,0.0,0.0,0.179,-0.179
-0.177,0.177,0.0,0.0,0.0,0.0,0.0,-0.223,0.223,0.369,-0.369,0.14,-0.14,0.0,0.0,0.0,0.0,-0.0
0.229,-0.229,0.0,0.0,0.0,0.0,0.0,0.114,-0.114,-0.194,0.194,0.024,-0.024,0.0,0.0,0.0,-0.06,0.06
0.059,-0.059,0.0,0.0,0.0,0.0,0.0,0.231,-0.231,0.104,-0.104,0.024,-0.024,0.0,0.0,0.0,0.101,-0.101
0.106,-0.106,0.0,0.0,0.0,0.0,0.0,-0.072,0.072,0.329,-0.329,0.0,-0.0,0.0,0.0,0.0,0.158,-0.158
0.104,-0.104,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.138,-0.138,0.078,-0.078,0.0,0.0,0.0,0.148,-0.148
0.141,-0.141,0.0,0.0,0.0,0.0,0.0,-0.012,0.012,-0.001,0.001,0.132,-0.132,0.0,0.0,0.0,0.086,-0.086
0.325,-0.325,0.0,0.0,0.0,0.0,0.0,-0.004,0.004,0.108,-0.108,-0.115,0.115,0.0,0.0,0.0,0.134,-0.134
-0.137,0.137,0.0,0.0,0.0,0.0,0.0,0.128,-0.128,-0.076,0.076,-0.292,0.292,0.0,0.0,0.0,-0.092,0.092
-0.157,0.157,0.0,0.0,0.0,0.0,0.0,-0.014,0.014,-0.06,0.06,0.018,-0.018,0.0,0.0,0.0,0.078,-0.078
0.395,-0.395,0.0,0.0,0.0,0.0,0.0,-0.076,0.076,0.057,-0.057,-0.341,0.341,0.0,0.0,0.0,0.118,-0.118
-0.112,0.112,0.0,0.0,0.0,0.0,0.0,-0.237,0.237,0.123,-0.123,0.055,-0.055,0.0,0.0,0.0,0.04,-0.04
