0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-0.1,0.1,0.0,0.0,0.0,0.078,-0.078,0.0,0.258,-0.258,-0.249,0.249,0.149,-0.149,0.0,-0.168,0.168,0.0
0.009,-0.009,0.0,0.0,0.0,0.03,-0.03,0.0,-0.089,0.089,0.086,-0.086,0.079,-0.079,0.0,0.02,-0.02,0.0
0.135,-0.135,0.0,0.0,0.0,0.059,-0.059,0.0,-0.104,0.104,0.088,-0.088,-0.033,0.033,0.0,-0.069,0.069,0.0
-0.049,0.049,0.0,0.0,0.0,0.154,-0.154,0.0,0.175,-0.175,-0.02,0.02,0.288,-0.288,0.0,0.073,-0.073,0.0
0.07,-0.07,0.0,0.0,0.0,-0.015,0.015,0.0,0.0,-0.0,-0.06,0.06,0.302,-0.302,0.0,-0.037,0.037,0.0
0.084,-0.084,0.0,0.0,0.0,0.0,-0.0,0.0,-0.03,0.03,0.176,-0.176,0.074,-0.074,0.0,-0.209,0.209,0.0
-0.176,0.176,0.0,0.0,0.0,-0.036,0.036,0.0,-0.301,0.301,0.192,-0.192,-0.03,0.03,0.0,-0.102,0.102,0.0
-0.081,0.081,0.0,0.0,0.0,-0.14,0.14,0.0,-0.39,0.39,0.035,-0.035,0.161,-0.161,0.0,0.0,-0.0,0.0
0.282,-0.282,0.0,0.0,0.0,0.286,-0.286,0.0,0.053,-0.053,-0.004,0.004,-0.199,0.199,0.0,-0.023,0.023,0.0
0.368,-0.368,0.0,0.0,0.0,0.096,-0.096,0.0,0.036,-0.036,0.069,-0.069,0.003,-0.003,0.0,0.219,-0.219,0.0
0.311,-0.311,0.0,0.0,0.0,0.284,-0.284,0.0,-0.052,0.052,0.0,-0.0,0.253,-0.253,0.0,0.037,-0.037,0.0
-0.118,0.118,0.0,0.0,0.0,0.115,-0.115,0.0,-0.187,0.187,-0.045,0.045,0.0,-0.0,0.0,0.033,-0.033,0.0
-0.115,0.115,0.0,0.0,0.0,0.016,-0.016,0.0,0.014,-0.014,-0.037,0.037,0.294,-0.294,0.0,0.036,-0.036,0.0
0.039,-0.039,0.0,0.0,0.0,0.349,-0.349,0.0,-0.006,0.006,0.252,-0.252,0.266,-0.266,0.0,-0.083,0.083,0.0
0.0,-0.0,0.0,0.0,0.0,-0.163,0.163,0.0,0.26,-0.26,-0.026,0.026,0.091,-0.091,0.0,0.207,-0.207,0.0
0.156,-0.156,0.0,0.0,0.0,-0.236,0.236,0.0,0.053,-0.053,0.184,-0.184,0.023,-0.023,0.0,-0.103,0.103,0.0
-0.145,0.145,0.0,0.0,0.0,0.264,-0.264,0.0,-0.108,0.108,0.233,-0.233,-0.208,0.208,0.0,0.066,-0.066,0.0
-0.049,0.049,0.0,0.0,0.0,0.048,-0.048,0.0,-0.142,0.142,-0.032,0.032,-0.138,0.138,0.0,0.022,-0.022,0.0
