0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0,-0.126,0.126,0.0,0.139,-0.139,0.0,-0.178,0.178,0.04,-0.04,0.095,-0.095,0.0,0.082,-0.082,0.0,0.0
0.0,0.198,-0.198,0.0,0.087,-0.087,0.0,0.083,-0.083,-0.046,0.046,0.048,-0.048,0.0,-0.089,0.089,0.0,0.0
0.0,0.0,-0.0,0.0,-0.067,0.067,0.0,0.09,-0.09,-0.004,0.004,0.016,-0.016,0.0,-0.002,0.002,0.0,0.0
0.0,-0.147,0.147,0.0,-0.088,0.088,0.0,0.029,-0.029,0.078,-0.078,0.057,-0.057,0.0,0.191,-0.191,0.0,0.0
0.0,-0.135,0.135,0.0,-0.167,0.167,0.0,0.036,-0.036,-0.054,0.054,0.095,-0.095,0.0,-0.137,0.137,0.0,0.0
0.0,0.318,-0.318,0.0,-0.157,0.157,0.0,0.264,-0.264,-0.048,0.048,0.087,-0.087,0.0,-0.151,0.151,0.0,0.0
0.0,-0.118,0.118,0.0,0.134,-0.134,0.0,0.194,-0.194,-0.014,0.014,0.125,-0.125,0.0,-0.145,0.145,0.0,0.0
0.0,-0.06,0.06,0.0,0.208,-0.208,0.0,-0.031,0.031,-0.091,0.091,0.0,-0.0,0.0,-0.166,0.166,0.0,0.0
0.0,0.029,-0.029,0.0,-0.163,0.163,0.0,-0.022,0.022,0.106,-0.106,-0.091,0.091,0.0,0.009,-0.009,0.0,0.0
0.0,-0.26,0.26,0.0,0.136,-0.136,0.0,-0.043,0.043,0.174,-0.174,0.026,-0.026,0.0,-0.295,0.295,0.0,0.0
0.0,0.127,-0.127,0.0,0.376,-0.376,0.0,0.0,-0.0,0.293,-0.293,0.195,-0.195,0.0,0.138,-0.138,0.0,0.0
0.0,-0.114,0.114,0.0,0.18,-0.18,0.0,-0.116,0.116,0.141,-0.141,0.037,-0.037,0.0,0.0,-0.0,0.0,0.0
0.0,0.304,-0.304,0.0,0.005,-0.005,0.0,-0.238,0.238,0.072,-0.072,0.086,-0.086,0.0,-0.07,0.07,0.0,0.0
0.0,-0.138,0.138,0.0,0.0,-0.0,0.0,0.193,-0.193,0.07,-0.07,0.103,-0.103,0.0,0.138,-0.138,0.0,0.0
0.0,0.285,-0.285,0.0,-0.021,0.021,0.0,0.328,-0.328,-0.265,0.265,-0.076,0.076,0.0,0.155,-0.155,0.0,0.0
0.0,-0.019,0.019,0.0,-0.002,0.002,0.0,0.132,-0.132,0.0,-0.0,0.073,-0.073,0.0,0.032,-0.032,0.0,0.0
0.0,0.071,-0.071,0.0,-0.044,0.044,0.0,0.263,-0.263,0.069,-0.069,-0.004,0.004,0.0,-0.246,0.246,0.0,0.0
0.0,0.179,-0.179,0.0,0.179,-0.179,0.0,0.011,-0.011,0.044,-0.044,-0.02,0.02,0.0,-0.076,0.076,0.0,0.0
