0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.007,0.157,0.196,0.111,0.187,0.187,-0.165,-0.165,-0.143,-0.143,-0.151,-0.151,-0.026,-0.329,-0.394,-0.394,0.225,0.225
-0.69,-0.172,-0.472,-0.212,0.13,0.13,-0.061,-0.061,0.031,0.031,-0.036,-0.036,0.209,0.235,0.206,0.206,-0.087,-0.087
0.199,-0.077,0.482,-0.039,0.065,0.065,-0.077,-0.077,0.008,0.008,0.072,0.072,0.385,0.211,0.264,0.264,-0.331,-0.331
-0.181,0.214,-0.062,0.319,0.015,0.015,-0.007,-0.007,-0.121,-0.121,0.171,0.171,-0.108,-0.072,-0.178,-0.178,0.07,0.07
-0.085,0.205,0.05,0.032,-0.214,-0.214,0.076,0.076,0.126,0.126,-0.086,-0.086,0.066,0.037,-0.013,-0.013,-0.006,-0.006
-0.039,-0.439,-0.238,0.401,-0.017,-0.017,0.006,0.006,0.168,0.168,-0.044,-0.044,0.168,0.296,0.342,0.342,-0.347,-0.347
0.309,0.171,-0.042,-0.052,0.003,0.003,0.058,0.058,0.142,0.142,0.002,0.002,0.09,0.292,0.302,0.302,-0.156,-0.156
-0.026,0.073,0.013,0.144,0.014,0.014,0.098,0.098,0.091,0.091,-0.113,-0.113,0.236,0.562,0.547,0.547,0.048,0.048
0.18,0.001,-0.311,-0.031,0.258,0.258,-0.18,-0.18,-0.228,-0.228,-0.337,-0.337,0.02,-0.156,-0.084,-0.084,-0.061,-0.061
0.183,0.333,0.331,-0.03,0.001,0.001,-0.231,-0.231,0.484,0.484,0.293,0.293,-0.169,0.208,0.107,0.107,-0.034,-0.034
0.021,-0.158,-0.176,0.116,0.227,0.227,-0.58,-0.58,-0.186,-0.186,0.066,0.066,-0.334,0.286,0.13,0.13,-0.02,-0.02
0.054,0.113,0.306,0.052,0.106,0.106,-0.034,-0.034,-0.422,-0.422,-0.668,-0.668,-0.351,-0.129,-0.186,-0.186,0.345,0.345
0.439,-0.454,-0.105,-0.422,-0.081,-0.081,0.149,0.149,0.16,0.16,0.126,0.126,-0.162,-0.015,-0.126,-0.126,0.372,0.372
0.204,0.188,0.175,-0.254,0.445,0.445,-0.199,-0.199,-0.264,-0.264,-0.11,-0.11,-0.402,0.312,0.228,0.228,0.231,0.231
0.172,-0.424,-0.184,0.155,0.131,0.131,-0.093,-0.093,-0.31,-0.31,-0.187,-0.187,0.274,-0.005,-0.037,-0.037,-0.29,-0.29
-0.078,0.034,-0.056,0.119,-0.034,-0.034,0.046,0.046,-0.073,-0.073,-0.082,-0.082,0.122,0.145,0.166,0.166,-0.472,-0.472
-0.079,-0.101,-0.064,0.261,0.404,0.404,-0.197,-0.197,0.375,0.375,0.152,0.152,-0.3,0.1,0.109,0.109,0.009,0.009
0.035,-0.207,-0.166,-0.536,0.088,0.088,-0.134,-0.134,-0.005,-0.005,-0.191,-0.191,0.26,0.04,0.043,0.043,-0.173,-0.173
