0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-0.072,-0.072,-0.002,-0.093,-0.07,-0.329,-0.329,0.22,0.01,0.01,-0.127,-0.127,-0.073,-0.073,0.122,-0.108,-0.108,-0.209
0.034,0.034,0.626,0.385,0.152,-0.09,-0.09,-0.205,0.055,0.055,0.028,0.028,0.172,0.172,0.18,0.109,0.109,0.218
0.018,0.018,-0.323,-0.623,0.328,0.006,0.006,0.06,-0.078,-0.078,0.157,0.157,-0.001,-0.001,-0.047,0.064,0.064,0.412
-0.063,-0.063,0.257,0.294,-0.371,0.016,0.016,0.294,0.019,0.019,-0.209,-0.209,-0.161,-0.161,0.157,-0.102,-0.102,0.039
0.229,0.229,0.132,0.093,-0.155,0.16,0.16,0.045,0.499,0.499,0.017,0.017,0.196,0.196,0.3,0.061,0.061,0.015
0.059,0.059,-0.092,-0.089,0.355,0.381,0.381,0.479,0.011,0.011,0.276,0.276,0.124,0.124,0.343,0.242,0.242,0.289
0.117,0.117,-0.179,0.165,-0.314,0.055,0.055,-0.136,-0.016,-0.016,-0.076,-0.076,0.139,0.139,0.056,0.077,0.077,0.296
0.012,0.012,0.039,0.067,-0.142,-0.118,-0.118,0.164,0.129,0.129,0.159,0.159,0.269,0.269,0.528,0.646,0.646,0.107
-0.134,-0.134,-0.003,0.381,-0.203,-0.096,-0.096,0.102,0.014,0.014,-0.016,-0.016,0.151,0.151,-0.202,0.101,0.101,0.002
0.002,0.002,-0.09,-0.1,-0.217,0.023,0.023,-0.076,0.241,0.241,-0.1,-0.1,0.112,0.112,0.262,-0.111,-0.111,0.098
0.152,0.152,-0.014,0.062,0.104,-0.068,-0.068,0.195,0.106,0.106,-0.421,-0.421,-0.099,-0.099,0.258,-0.06,-0.06,-0.308
-0.121,-0.121,-0.111,-0.251,-0.014,-0.198,-0.198,0.074,0.272,0.272,-0.378,-0.378,0.406,0.406,0.042,0.282,0.282,-0.302
-0.354,-0.354,-0.521,-0.256,0.367,-0.247,-0.247,-0.43,0.187,0.187,-0.165,-0.165,0.06,0.06,0.321,0.065,0.065,-0.055
-0.023,-0.023,-0.142,-0.087,-0.098,0.019,0.019,-0.267,-0.16,-0.16,-0.141,-0.141,0.008,0.008,0.363,0.271,0.271,-0.214
0.487,0.487,-0.238,-0.133,0.379,0.138,0.138,0.14,0.099,0.099,0.133,0.133,0.019,0.019,-0.069,-0.156,-0.156,0.152
-0.017,-0.017,0.092,0.089,-0.008,0.173,0.173,-0.14,-0.019,-0.019,0.189,0.189,-0.003,-0.003,0.082,0.096,0.096,0.506
0.066,0.066,0.033,0.002,0.055,0.081,0.081,0.211,0.012,0.012,-0.233,-0.233,-0.06,-0.06,-0.107,-0.119,-0.119,-0.08
0.168,0.168,-0.015,-0.013,0.26,-0.094,-0.094,-0.379,0.081,0.081,-0.101,-0.101,0.082,0.082,0.032,0.183,0.183,0.159
