0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.176,0.176,-0.011,0.088,-0.134,-0.154,-0.136,-0.233,-0.233,0.192,0.192,-0.011,-0.413,-0.413,-0.515,-0.186,-0.186,-0.125
0.107,0.107,-0.646,-0.335,0.237,0.225,-0.18,-0.063,-0.063,-0.054,-0.054,0.295,0.215,0.215,0.227,0.242,0.242,0.239
0.125,0.125,0.231,0.627,0.16,0.015,-0.393,-0.026,-0.026,-0.17,-0.17,-0.028,0.2,0.2,0.156,0.005,0.005,-0.015
0.052,0.052,-0.237,-0.292,-0.249,-0.356,-0.012,-0.058,-0.058,0.065,0.065,-0.376,-0.288,-0.288,-0.245,0.07,0.07,0.25
-0.061,-0.061,-0.121,-0.113,-0.181,-0.038,-0.043,0.066,0.066,0.33,0.33,-0.105,-0.095,-0.095,-0.137,0.127,0.127,0.118
-0.046,-0.046,0.038,0.122,0.435,-0.434,-0.312,0.107,0.107,-0.186,-0.186,0.322,0.256,0.256,0.132,0.078,0.078,0.005
-0.134,-0.134,0.244,-0.208,-0.202,0.084,0.073,0.043,0.043,-0.015,-0.015,0.217,0.136,0.136,0.075,0.096,0.096,0.008
-0.141,-0.141,-0.036,-0.064,-0.108,-0.18,-0.289,0.043,0.043,-0.204,-0.204,0.086,0.499,0.499,0.602,0.579,0.579,0.494
0.381,0.381,0.115,-0.395,-0.055,-0.06,-0.131,-0.227,-0.227,-0.179,-0.179,0.215,-0.017,-0.017,0.022,-0.103,-0.103,-0.168
-0.008,-0.008,0.112,0.061,-0.326,0.045,0.167,-0.185,-0.185,-0.091,-0.091,0.591,0.165,0.165,0.318,0.344,0.344,0.312
0.037,0.037,0.036,-0.059,0.152,-0.154,0.2,-0.486,-0.486,0.051,0.051,-0.326,-0.109,-0.109,-0.091,0.247,0.247,0.393
0.019,0.019,0.066,0.234,-0.106,-0.091,0.342,-0.198,-0.198,0.116,0.116,0.183,-0.22,-0.22,-0.103,0.232,0.232,0.186
0.066,0.066,0.524,0.261,0.379,0.421,0.215,-0.005,-0.005,0.134,0.134,-0.044,-0.163,-0.163,-0.105,0.215,0.215,0.27
0.325,0.325,0.154,0.015,-0.171,0.23,0.456,-0.231,-0.231,-0.199,-0.199,-0.128,0.139,0.139,0.112,0.247,0.247,0.349
0.031,0.031,0.243,0.186,0.378,-0.099,-0.158,0.1,0.1,0.13,0.13,-0.031,0.077,0.077,0.115,0.099,0.099,0.221
-0.056,-0.056,-0.068,-0.066,-0.063,0.032,0.126,0.133,0.133,-0.217,-0.217,-0.049,0.034,0.034,-0.03,0.015,0.015,0.018
0.349,0.349,-0.046,0.011,0.066,-0.261,0.275,-0.179,-0.179,-0.11,-0.11,0.212,0.111,0.111,0.169,-0.053,-0.053,-0.22
-0.032,-0.032,0.027,0.012,0.31,0.472,-0.184,-0.117,-0.117,-0.117,-0.117,0.017,0.004,0.004,0.083,0.092,0.092,-0.001
