0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.003,0.026,0.026,0.12,0.19,0.19,0.058,-0.094,-0.094,-0.233,-0.233,-0.265,-0.265,0.028,0.269,0.269,-0.047,-0.219
0.671,-0.19,-0.19,-0.211,0.135,0.135,0.208,-0.046,-0.046,0.113,0.113,0.226,0.226,0.366,-0.019,-0.019,-0.136,0.237
-0.219,0.396,0.396,-0.024,0.049,0.049,0.409,-0.102,-0.102,0.242,0.242,0.213,0.213,-0.001,-0.175,-0.175,0.062,0.06
0.208,-0.208,-0.208,0.321,0.012,0.012,-0.085,-0.01,-0.01,-0.06,-0.06,-0.188,-0.188,0.012,0.089,0.089,-0.07,0.147
0.105,-0.105,-0.105,0.028,-0.291,-0.291,0.046,0.083,0.083,-0.039,-0.039,-0.001,-0.001,-0.108,-0.074,-0.074,-0.097,0.113
-0.011,0.146,0.146,0.446,-0.052,-0.052,0.211,-0.043,-0.043,0.374,0.374,0.377,0.377,0.081,-0.067,-0.067,0.066,0.149
-0.274,-0.155,-0.155,-0.062,0.024,0.024,0.049,0.038,0.038,0.174,0.174,0.291,0.291,0.058,-0.212,-0.212,0.061,0.111
0.025,-0.049,-0.049,0.159,0.045,0.045,0.29,0.065,0.065,0.048,0.048,0.547,0.547,0.03,-0.009,-0.009,-0.261,0.583
-0.149,-0.232,-0.232,-0.003,0.233,0.233,0.051,-0.226,-0.226,0.065,0.065,-0.075,-0.075,0.271,0.217,0.217,-0.241,-0.183
-0.144,-0.01,-0.01,-0.047,-0.036,-0.036,-0.165,-0.247,-0.247,0.111,0.111,0.055,0.055,0.239,-0.153,-0.153,0.135,0.388
-0.029,-0.008,-0.008,0.138,0.124,0.124,-0.337,-0.524,-0.524,0.128,0.128,0.076,0.076,0.039,0.043,0.043,-0.143,0.367
-0.061,0.135,0.135,0.06,0.111,0.111,-0.363,-0.057,-0.057,-0.237,-0.237,-0.11,-0.11,0.531,0.455,0.455,-0.69,0.054
-0.484,0.241,0.241,-0.416,-0.057,-0.057,-0.143,0.132,0.132,-0.321,-0.321,-0.083,-0.083,0.026,-0.042,-0.042,-0.026,0.217
-0.175,-0.01,-0.01,-0.266,0.434,0.434,-0.401,-0.206,-0.206,0.091,0.091,0.282,0.282,0.21,0.169,0.169,-0.243,0.314
-0.217,0.167,0.167,0.152,0.106,0.106,0.197,0.024,0.024,0.243,0.243,-0.058,-0.058,0.386,0.282,0.282,-0.35,0.062
0.082,-0.063,-0.063,0.056,-0.027,-0.027,0.053,-0.027,-0.027,0.383,0.383,0.161,0.161,-0.006,0.029,0.029,-0.054,0.082
0.063,0.025,0.025,0.263,0.386,0.386,-0.32,-0.182,-0.182,0.145,0.145,0.063,0.063,-0.452,-0.249,-0.249,0.329,-0.021
-0.034,0.036,0.036,-0.495,0.101,0.101,0.212,-0.133,-0.133,0.108,0.108,0.03,0.03,-0.176,0.139,0.139,-0.134,0.072
