0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0,0.026,-0.026,0.273,-0.273,0.0,0.0,0.0,-0.0,0.045,-0.045,0.044,-0.044,0.0,-0.079,0.079,0.083,-0.083
0.0,0.0,-0.0,-0.001,0.001,0.0,0.0,-0.152,0.152,-0.12,0.12,-0.071,0.071,0.0,0.081,-0.081,0.083,-0.083
0.0,-0.193,0.193,-0.131,0.131,0.0,0.0,-0.073,0.073,-0.029,0.029,0.012,-0.012,0.0,0.095,-0.095,-0.027,0.027
0.0,0.127,-0.127,-0.115,0.115,0.0,0.0,0.212,-0.212,-0.003,0.003,-0.024,0.024,0.0,-0.098,0.098,-0.092,0.092
0.0,0.088,-0.088,0.055,-0.055,0.0,0.0,-0.27,0.27,-0.054,0.054,-0.083,0.083,0.0,0.013,-0.013,0.135,-0.135
0.0,-0.191,0.191,-0.038,0.038,0.0,0.0,-0.178,0.178,0.0,-0.0,0.004,-0.004,0.0,0.169,-0.169,-0.044,0.044
0.0,0.157,-0.157,0.11,-0.11,0.0,0.0,-0.148,0.148,-0.059,0.059,-0.054,0.054,0.0,0.262,-0.262,0.085,-0.085
0.0,0.044,-0.044,0.13,-0.13,0.0,0.0,0.01,-0.01,-0.161,0.161,-0.055,0.055,0.0,0.232,-0.232,0.0,-0.0
0.0,0.13,-0.13,-0.217,0.217,0.0,0.0,-0.132,0.132,0.135,-0.135,0.115,-0.115,0.0,0.0,-0.0,0.081,-0.081
0.0,0.102,-0.102,0.027,-0.027,0.0,0.0,-0.313,0.313,0.115,-0.115,0.045,-0.045,0.0,-0.066,0.066,-0.154,0.154
0.0,-0.033,0.033,0.396,-0.396,0.0,0.0,0.046,-0.046,0.327,-0.327,0.196,-0.196,0.0,-0.057,0.057,0.053,-0.053
0.0,-0.029,0.029,0.17,-0.17,0.0,0.0,-0.08,0.08,0.116,-0.116,0.059,-0.059,0.0,0.124,-0.124,0.396,-0.396
0.0,-0.178,0.178,-0.008,0.008,0.0,0.0,-0.044,0.044,-0.014,0.014,0.0,-0.0,0.0,-0.003,0.003,0.022,-0.022
0.0,0.056,-0.056,-0.029,0.029,0.0,0.0,0.136,-0.136,0.227,-0.227,0.149,-0.149,0.0,0.059,-0.059,0.042,-0.042
0.0,-0.165,0.165,-0.031,0.031,0.0,0.0,0.054,-0.054,-0.166,0.166,-0.154,0.154,0.0,-0.15,0.15,0.122,-0.122
0.0,0.033,-0.033,-0.009,0.009,0.0,0.0,-0.03,0.03,0.022,-0.022,0.08,-0.08,0.0,0.108,-0.108,0.005,-0.005
0.0,-0.05,0.05,0.0,-0.0,0.0,0.0,-0.234,0.234,0.113,-0.113,0.034,-0.034,0.0,0.085,-0.085,-0.203,0.203
0.0,-0.053,0.053,0.255,-0.255,0.0,0.0,0.008,-0.008,0.036,-0.036,0.038,-0.038,0.0,0.065,-0.065,0.005,-0.005
