0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0.5033616616681246,-0.06057919392718989,-0.021141139612057904,0.037598658970754366,0.04369387966440281,-0.018824145406518895,0.04318016932570302,-0.03126004549268157,-0.024032514181802654,0.055378760475820264,0.02880399855544644,0.11926331337387494,-0.04669519059547859,0.07111348096214876,-0.028068495156096773,0.06577382340083923,0.057231430766840986,-0.04494682161430973,0.09504330990132323,0.0016181962566591613,0.08314648616884437,-0.022172531105068425,-0.019210917487307827,0.04499032822376868,0.012714627455125752,0.09527046026783793,-0.10931208226345737,0.006202861794892811,0.1630076212583904,-0.11311668696249984,-0.048920130539422485,0.06428763672932652,-0.07336832446539043,0.03352676167192625,-0.22787365310823088,-0.06069835556064862,-0.03906826867244485,-3.8993995038258126e-05
0.005173131488993168,0.1949736172487467,-0.026179692990237077,0.12474202776201104,-0.019971551793912617,-0.05246460447278905,4.2085035526865813e-07,0.03588367188846021,-0.045433198432346514,0.02542116470964374,0.04979932448104389,-0.10038431423107036,0.05743152129683625,0.0406224820641212,-0.035820102203266174,0.043572685600382785,-0.024899111070700343,0.00438992629363036,-0.025919589091110598,-0.08043448908532098,0.09679609929574311,0.036579339579401494,0.08359612687059773,0.05408597478152871,-0.011916488250595915,0.1424548682155496,0.2740019690801621,0.05259035850536201,0.04139205493086734,0.0999070303828417,-0.17416537880188446,0.06614737913127128,0.004132484442378069,0.18518221081298575,-0.145155042164458,-0.042761084364693266,0.08586584472784539,-0.030043069332800147
-0.05369791350948393,-0.026826488368848083,0.5649324292614589,-0.09252452706376674,0.003433757617188646,-0.09677306171096277,0.13284575642437801,-0.04274492529626124,0.019959157904317276,0.019533289523147482,0.13325403856493628,-0.09719579377316315,-0.06105844122298115,-0.11624797134356919,0.14115911259468275,0.1274584985031254,0.014729409923208769,-0.003398057317743128,0.13363679891932465,0.0361594411559662,0.07813743638882355,0.10773397055658152,0.0868600360527395,-0.010617706316093945,-0.0450875111589038,0.10308893390095883,-0.11648995702265676,0.02777958779898872,-0.05598837026836282,-0.17336794406947734,0.019176371223007818,0.09797887018383246,0.13133808761802826,-0.05480863424167659,-0.048713472512137306,0.054105898081416755,0.009945283324050187,-0.032960169094876826
-0.03722072959891331,0.023294716029202477,-0.020870544098611006,0.3833922117185376,-0.012638194554705237,0.013537001657609484,-0.03775010580954576,0.03326559215098762,-0.025843334948296368,-0.04355210016127496,-0.08474250884262355,0.0024300164876896566,-0.008853620857256175,-0.01246119802843271,-0.0724236027597784,-0.03953437440358571,-0.05144638699854916,-0.015443752940075333,-0.0490925240893504,0.007194203717851054,0.03827120261154753,-0.09450259736183793,0.08501365558462186,0.13340136598279306,0.07494715750777727,-0.058662976484148206,0.10572628042386577,-0.03893973821432215,0.0585559960131548,0.08548546394314863,-0.1416381782591211,-0.02719845335890798,0.06791616630102433,0.053113545303781845,0.06688919455046931,0.03937137349827744,-0.04458166212194743,0.007018942021164485
0.006296245007171483,0.043349625880363465,0.05005320815072768,-0.016338238653469957,0.4076683613683279,-0.12426400085919713,-0.029821075326680397,-0.09961496225986172,-0.00029115101989520296,0.09276296013433086,-0.012912090614402974,0.059730821195575476,0.04079245996527117,-0.034339305841270304,-0.008659173537589378,-0.09398152567745435,-0.0011630013865371219,-0.044465307000793534,0.05723986114989179,-0.14709632604262698,0.005177438904515654,-0.030180678291173452,-0.0323442449914653,-0.06883730612124633,-0.09855923116314907,0.04786879370286163,-0.10615184492143166,0.007306356657681888,0.05245775117692605,-0.062445993388117856,0.004564168785091797,-0.0629568388881174,0.010512437051648596,-0.028123940602794693,0.017772395296570976,0.04751461843707842,-0.06937845895384939,0.022329256129962047
-0.023825067171576373,0.01719647656097396,-0.02817691352128308,0.008321708369043439,-0.13104305922055612,0.5235297402235036,-0.016268152365185806,0.03226266680193833,-0.009128941559255276,-0.0638418208190115,-0.06183018683380592,0.06653024104602293,-0.07597885920736193,-0.0507555921226905,-0.0765407388773037,-0.139411618977776,0.05952992491142473,-0.010616724080490494,0.056694693595797305,0.056502820798108644,-0.023054100037761593,0.0534631698787568,0.06353333008031326,-0.08768025280282227,-0.005821649753435433,-0.135096524701601,-0.040878066087006525,0.05412886100469854,-0.0181894105344655,0.1094089628778367,0.11921010921748496,0.09079982159494839,0.005489436014007726,0.03910885369375223,0.0038656174885690923,0.006419955717155376,0.06578524146739693,-0.013215463796602716
-0.02816902448147535,0.028872159343356022,0.05844428151526103,0.037298682173857955,-0.04282757937035456,-0.05528413857785576,0.2966658117628547,-0.026856661713165038,-0.07264015355237133,-0.027564215337856822,-0.07396378012229493,-0.0014889960612918317,0.09723189249226662,-0.09863054682377345,0.0016759390139492228,0.03448468029813909,-0.022134936612014607,0.07677375551729136,0.03694642911888912,0.039807372255067294,0.026646983612140643,0.0162357878417018,-0.03732481041982205,-0.018883395163374648,0.011451236807047571,-0.017565518540452813,-0.11030507839892874,-0.026920202293235124,0.022853959482593122,-0.08954726715831039,0.021966968110006587,-0.0016503877102017489,0.02226246911004628,-0.1352564659189481,0.10686458573593738,-0.06021502247910489,-0.015359102601889267,-0.041629997212600786
-0.07907476504087742,0.0009507215994397628,0.020100411282530505,0.008932156695636705,-0.07945044415766503,0.049131659176690885,0.02886900215456204,0.34969255540541005,-0.0373411223898654,-0.07043427711347296,0.03287925297747954,0.040435562332891445,0.04626849347697436,0.01947393626497406,-0.054772441057569725,0.014488129149568487,0.04360780907714137,0.03730903528353347,-0.10598490246969883,0.10055023338511383,-0.021192735463769232,-0.11273299291776494,0.02966479653014561,0.02455862205463637,-0.06296272419847018,0.1391310329781018,-0.0043244255404803495,0.06013808510851103,-0.03174935764189906,0.06534135978295223,-0.019310085401277256,-0.05898486242063704,0.08604185727373348,0.014668938052577648,0.04784360817199722,0.05942717770809681,0.11696754870041919,0.0040475929361189
0.029656251738918005,-0.05607950167744732,0.06736212447594038,-0.04940608770862059,-0.04878195666333014,-0.09015299715316359,-0.023146153742245493,-0.048692022412548226,0.4953415015402032,-0.0922858110399789,-0.002556435935953628,0.026899884185455247,0.00580602101333755,-0.0529820081768888,-0.06742108946152678,0.04622716204426253,0.024992684243173986,0.00944092552212024,-0.026991894214759435,-0.08857881424182731,-0.10060472319436033,0.12213343649594294,-0.003232102496464301,0.010146274232559942,0.03670760071078573,0.020346830974955866,0.1018450522550767,0.06780693923187421,-0.02666308919722763,-0.12434980336067905,0.061167980348232204,0.004428449842144358,-0.020766564730772125,-0.043420664764874516,-0.11970616312609232,0.010787864706075165,-0.03238414911267449,0.027765789578992
0.09860601052337255,0.12628865386663368,0.0699171840114381,-0.1388123523964577,0.10743729972343934,-0.026911693219879313,-0.044319618209554955,-0.15592509294628074,0.08231247864679339,0.4411226554450719,-0.08290108066642288,0.07142465981520982,0.0016533570458148066,0.08177686845989708,0.011602014272505406,0.02666920313306415,-0.05078078376580489,0.019505729578636315,0.032603505396312175,-0.0008588866031205037,-0.02396860394674594,0.16973917078787215,0.010468559018977497,-0.06381199438087633,0.05142161761253855,-0.01134132734112256,-0.00380658506054955,0.016925778308495752,0.12297118744319858,0.06515161600920226,0.17723684374040724,-0.1144409987344677,-0.10180840477255154,-0.034349559973973535,0.15262496355441466,-0.017528983108858615,-0.07431594448849864,0.04151867192663048
