0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0.131,0.131,-0.302,0.195,0.134,0.134,-0.233,0.063,0.012,0.012,-0.305,-0.305,0.377,0.377,0.076,0.076,-0.184,0.395,-0.139,0.104,0.104,-0.169,-0.061,-0.079,0.059,-0.08,-0.08,0.099,-0.063,-0.2,-0.202,0.102,0.102,-0.178,-0.178,-0.176,0.086,0.086
0.024,0.024,0.141,0.259,0.061,0.061,0.15,0.143,-0.04,-0.04,0.007,0.007,0.142,0.142,-0.037,-0.037,0.228,-0.064,0.053,0.034,0.034,-0.046,0.021,0.048,0.025,0.064,0.064,-0.019,-0.075,-0.029,-0.076,0.053,0.053,0.168,0.168,-0.39,-0.178,-0.178
-0.021,-0.021,0.103,0.061,-0.014,-0.014,0.349,-0.126,-0.037,-0.037,-0.043,-0.043,-0.087,-0.087,-0.301,-0.301,-0.01,0.022,0.05,0.336,0.336,-0.136,-0.012,-0.056,-0.117,0.004,0.004,-0.171,0.097,0.001,-0.012,0.123,0.123,-0.058,-0.058,0.011,0.089,0.089
0.061,0.061,0.154,0.038,0.123,0.123,-0.235,0.08,0.192,0.192,0.025,0.025,0.12,0.12,0.059,0.059,-0.033,-0.016,-0.082,-0.134,-0.134,0.084,-0.038,-0.058,0.264,0.121,0.121,0.169,0.089,0.107,0.081,0.203,0.203,0.04,0.04,0.081,0.038,0.038
-0.0,-0.0,-0.18,-0.003,-0.035,-0.035,-0.088,0.247,0.265,0.265,0.159,0.159,-0.009,-0.009,0.225,0.225,0.006,-0.152,-0.014,-0.247,-0.247,0.225,-0.096,0.49,-0.258,-0.029,-0.029,-0.279,-0.111,-0.076,-0.018,-0.009,-0.009,-0.059,-0.059,0.193,0.137,0.137
-0.034,-0.034,0.245,0.112,0.092,0.092,0.066,-0.358,-0.25,-0.25,0.028,0.028,0.089,0.089,0.012,0.012,0.191,-0.178,0.158,-0.008,-0.008,0.09,0.165,0.1,-0.01,-0.081,-0.081,0.005,0.09,-0.112,-0.113,0.029,0.029,-0.106,-0.106,-0.007,0.031,0.031
-0.055,-0.055,-0.025,-0.004,-0.0,-0.0,-0.074,0.116,-0.159,-0.159,-0.04,-0.04,-0.106,-0.106,-0.054,-0.054,0.011,-0.091,-0.073,0.141,0.141,0.106,0.048,-0.181,0.312,0.013,0.013,0.354,-0.349,-0.221,-0.185,0.039,0.039,0.044,0.044,-0.175,-0.097,-0.097
0.129,0.129,0.194,0.24,-0.028,-0.028,0.033,0.082,0.002,0.002,-0.058,-0.058,0.012,0.012,-0.061,-0.061,-0.213,0.154,-0.128,0.166,0.166,0.228,-0.168,-0.112,0.241,-0.005,-0.005,0.304,0.089,-0.087,-0.052,0.125,0.125,0.197,0.197,-0.217,-0.208,-0.208
0.0,0.0,0.068,0.061,-0.035,-0.035,-0.027,-0.15,-0.022,-0.022,0.094,0.094,-0.072,-0.072,0.029,0.029,-0.416,0.232,-0.371,0.118,0.118,0.145,-0.035,0.036,-0.085,-0.257,-0.257,0.129,-0.04,-0.008,-0.095,0.081,0.081,-0.002,-0.002,-0.059,-0.146,-0.146
-0.065,-0.065,-0.084,0.049,0.007,0.007,0.3,0.189,-0.076,-0.076,-0.121,-0.121,0.205,0.205,0.078,0.078,0.093,0.154,-0.059,0.059,0.059,0.204,0.049,-0.177,0.149,-0.088,-0.088,0.236,-0.038,0.188,0.221,0.119,0.119,0.104,0.104,-0.066,-0.288,-0.288
