0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
-0.104,0.104,0.0,0.0,-0.207,0.207,-0.164,0.164,-0.02,0.02,0.0,0.0,0.094,-0.094,0.0,0.0,0.0,0.0,-0.069,0.069,0.029,-0.029,-0.006,0.006,0.0,0.174,-0.174,0.1,-0.1,0.0,0.0,0.092,-0.092,-0.054,0.054,0.0,0.0,0.0
-0.198,0.198,0.0,0.0,-0.008,0.008,-0.005,0.005,-0.01,0.01,0.0,0.0,0.078,-0.078,0.0,0.0,0.0,0.0,0.027,-0.027,-0.007,0.007,-0.035,0.035,0.0,0.083,-0.083,0.19,-0.19,0.0,0.0,-0.167,0.167,-0.034,0.034,0.0,0.0,0.0
0.01,-0.01,0.0,0.0,0.084,-0.084,-0.022,0.022,0.056,-0.056,0.0,0.0,0.136,-0.136,0.0,0.0,0.0,0.0,0.07,-0.07,-0.055,0.055,0.008,-0.008,0.0,0.024,-0.024,0.147,-0.147,0.0,0.0,0.039,-0.039,0.095,-0.095,0.0,0.0,0.0
-0.081,0.081,0.0,0.0,-0.081,0.081,-0.071,0.071,-0.023,0.023,0.0,0.0,-0.017,0.017,0.0,0.0,0.0,0.0,0.036,-0.036,0.038,-0.038,0.122,-0.122,0.0,0.0,-0.0,-0.209,0.209,0.0,0.0,0.046,-0.046,0.103,-0.103,0.0,0.0,0.0
0.012,-0.012,0.0,0.0,0.094,-0.094,0.033,-0.033,0.025,-0.025,0.0,0.0,-0.084,0.084,0.0,0.0,0.0,0.0,0.046,-0.046,0.053,-0.053,0.013,-0.013,0.0,-0.035,0.035,-0.197,0.197,0.0,0.0,0.018,-0.018,0.113,-0.113,0.0,0.0,0.0
0.081,-0.081,0.0,0.0,-0.087,0.087,-0.074,0.074,-0.038,0.038,0.0,0.0,0.092,-0.092,0.0,0.0,0.0,0.0,-0.018,0.018,-0.007,0.007,-0.024,0.024,0.0,0.043,-0.043,-0.054,0.054,0.0,0.0,0.048,-0.048,-0.023,0.023,0.0,0.0,0.0
0.119,-0.119,0.0,0.0,0.033,-0.033,0.063,-0.063,-0.017,0.017,0.0,0.0,0.06,-0.06,0.0,0.0,0.0,0.0,0.081,-0.081,-0.014,0.014,0.065,-0.065,0.0,0.053,-0.053,-0.123,0.123,0.0,0.0,-0.131,0.131,0.0,-0.0,0.0,0.0,0.0
-0.022,0.022,0.0,0.0,0.008,-0.008,0.071,-0.071,0.058,-0.058,0.0,0.0,-0.001,0.001,0.0,0.0,0.0,0.0,-0.01,0.01,0.036,-0.036,-0.02,0.02,0.0,0.029,-0.029,-0.053,0.053,0.0,0.0,0.078,-0.078,0.114,-0.114,0.0,0.0,0.0
-0.088,0.088,0.0,0.0,0.01,-0.01,-0.036,0.036,-0.204,0.204,0.0,0.0,0.18,-0.18,0.0,0.0,0.0,0.0,0.191,-0.191,0.015,-0.015,0.137,-0.137,0.0,-0.103,0.103,-0.162,0.162,0.0,0.0,0.01,-0.01,-0.041,0.041,0.0,0.0,0.0
0.07,-0.07,0.0,0.0,0.072,-0.072,-0.006,0.006,0.066,-0.066,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.007,0.007,0.035,-0.035,0.017,-0.017,0.0,-0.097,0.097,0.015,-0.015,0.0,0.0,-0.012,0.012,0.124,-0.124,0.0,0.0,0.0
