0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
-0.08,-0.08,0.437,0.437,0.027,0.317,0.317,0.015,0.015,0.016,0.016,0.079,0.079,0.037,0.116,0.07,0.07,-0.063,0.057,0.057,-0.055,-0.055,0.045,0.045,-0.075,-0.095,-0.125,-0.009,0.097,-0.062,-0.062,0.152,-0.205,0.197,-0.155,-0.155,0.102,-0.029
-0.173,-0.173,-0.024,-0.024,-0.049,-0.056,-0.056,-0.034,-0.034,0.026,0.026,0.003,0.003,-0.074,0.063,0.011,0.011,0.153,-0.003,-0.003,0.179,0.179,-0.069,-0.069,-0.024,-0.004,-0.069,-0.041,0.006,-0.339,-0.339,0.093,-0.039,-0.02,0.005,0.005,-0.026,0.245
0.077,0.077,-0.157,-0.157,-0.269,-0.305,-0.305,-0.222,-0.222,0.002,0.002,-0.061,-0.061,-0.107,-0.109,-0.167,-0.167,0.29,-0.363,-0.363,-0.031,-0.031,-0.207,-0.207,0.143,0.116,-0.087,0.027,-0.095,-0.092,-0.092,0.253,0.004,-0.028,-0.072,-0.072,0.063,-0.011
0.011,0.011,0.085,0.085,0.267,0.326,0.326,0.005,0.005,-0.122,-0.122,0.138,0.138,0.12,0.089,0.021,0.021,-0.003,0.11,0.11,0.143,0.143,-0.081,-0.081,-0.31,-0.196,0.134,0.174,-0.201,0.021,0.021,0.173,0.108,-0.162,-0.079,-0.079,0.179,0.002
0.095,0.095,-0.204,-0.204,-0.018,0.066,0.066,0.163,0.163,-0.204,-0.204,0.352,0.352,0.372,-0.038,-0.024,-0.024,0.141,0.197,0.197,0.113,0.113,0.326,0.326,-0.055,0.014,0.206,0.035,0.191,0.143,0.143,0.065,-0.035,0.077,-0.047,-0.047,0.068,-0.213
0.158,0.158,0.047,0.047,0.3,0.117,0.117,-0.08,-0.08,0.134,0.134,-0.11,-0.11,-0.245,-0.021,-0.146,-0.146,0.17,-0.038,-0.038,-0.049,-0.049,0.125,0.125,-0.246,-0.192,0.031,-0.08,-0.075,0.077,0.077,-0.071,-0.113,0.128,-0.056,-0.056,-0.019,-0.173
0.071,0.071,0.1,0.1,-0.065,-0.073,-0.073,-0.045,-0.045,0.117,0.117,-0.091,-0.091,0.034,0.035,-0.103,-0.103,-0.143,-0.262,-0.262,-0.027,-0.027,-0.131,-0.131,-0.371,-0.33,0.064,-0.108,0.34,-0.195,-0.195,0.096,-0.213,0.226,-0.084,-0.084,0.086,-0.015
0.01,0.01,0.07,0.07,0.015,0.082,0.082,0.005,0.005,-0.046,-0.046,0.017,0.017,-0.126,0.064,0.07,0.07,-0.081,0.04,0.04,-0.032,-0.032,-0.176,-0.176,-0.216,-0.294,0.223,0.151,-0.051,-0.169,-0.169,-0.209,-0.129,0.152,0.229,0.229,0.157,-0.113
0.135,0.135,-0.058,-0.058,0.021,0.044,0.044,-0.024,-0.024,0.157,0.157,0.092,0.092,-0.157,0.165,0.158,0.158,-0.195,-0.216,-0.216,-0.284,-0.284,0.229,0.229,-0.246,-0.298,0.151,0.078,-0.016,-0.172,-0.172,-0.031,-0.137,0.042,-0.003,-0.003,0.024,0.035
-0.035,-0.035,-0.029,-0.029,-0.364,-0.252,-0.252,0.098,0.098,0.021,0.021,0.016,0.016,-0.013,0.072,0.104,0.104,0.035,0.029,0.029,-0.029,-0.029,-0.08,-0.08,-0.197,-0.265,0.191,0.06,-0.073,-0.121,-0.121,-0.074,0.181,-0.15,0.058,0.058,0.162,-0.043
-0.075,-0.075,-0.054,-0.054,-0.01,-0.047,-0.047,-0.103,-0.103,-0.366,-0.366,-0.039,-0.039,0.226,-0.154,0.006,0.006,0.033,0.313,0.313,0.241,0.241,0.089,0.089,0.156,0.229,0.132,-0.003,0.067,-0.022,-0.022,0.015,0.02,-0.099,0.001,0.001,0.125,-0.022
0.228,0.228,0.141,0.141,0.16,0.193,0.193,-0.026,-0.026,0.024,0.024,0.117,0.117,0.007,0.066,0.034,0.034,0.087,-0.129,-0.129,0.22,0.22,-0.356,-0.356,-0.084,-0.029,-0.142,-0.116,-0.072,-0.042,-0.042,0.216,0.234,-0.181,-0.064,-0.064,-0.33,-0.21
-0.097,-0.097,0.029,0.029,-0.126,0.038,0.038,0.134,0.134,0.004,0.004,-0.117,-0.117,0.008,0.005,0.046,0.046,-0.312,-0.035,-0.035,0.046,0.046,0.198,0.198,0.234,0.196,-0.031,-0.082,-0.045,0.059,0.059,0.104,-0.237,0.196,-0.117,-0.117,0.101,-0.278
0.197,0.197,0.065,0.065,-0.164,-0.088,-0.088,0.102,0.102,-0.064,-0.064,-0.091,-0.091,0.029,-0.034,-0.056,-0.056,0.02,0.075,0.075,-0.092,-0.092,0.231,0.231,-0.012,-0.017,0.144,0.123,-0.024,-0.149,-0.149,0.313,-0.235,0.21,0.107,0.107,-0.147,0.339
-0.106,-0.106,-0.118,-0.118,-0.19,-0.073,-0.073,0.107,0.107,0.106,0.106,0.093,0.093,-0.04,0.131,0.071,0.071,0.193,0.192,0.192,0.106,0.106,-0.094,-0.094,-0.083,-0.016,-0.187,-0.242,0.01,0.11,0.11,-0.162,-0.126,0.044,0.084,0.084,-0.129,-0.222
-0.172,-0.172,0.047,0.047,-0.166,-0.099,-0.099,0.003,0.003,0.079,0.079,0.065,0.065,-0.256,0.096,-0.252,-0.252,0.056,-0.131,-0.131,0.25,0.25,-0.134,-0.134,-0.073,-0.014,0.157,-0.067,0.018,0.279,0.279,0.016,0.061,-0.015,0.036,0.036,-0.049,0.305
0.041,0.041,0.143,0.143,0.359,0.153,0.153,-0.115,-0.115,0.101,0.101,0.025,0.025,-0.271,0.394,-0.094,-0.094,0.244,0.08,0.08,0.035,0.035,-0.055,-0.055,0.162,0.104,-0.055,-0.222,0.088,-0.145,-0.145,0.21,0.168,-0.191,-0.086,-0.086,-0.121,0.196
0.184,0.184,-0.085,-0.085,-0.156,-0.27,-0.27,-0.021,-0.021,0.083,0.083,-0.231,-0.231,0.024,-0.16,0.111,0.111,-0.295,-0.028,-0.028,-0.059,-0.059,-0.0,-0.0,-0.121,-0.103,-0.143,-0.175,0.084,-0.023,-0.023,0.208,0.031,-0.054,-0.157,-0.157,-0.201,0.046
0.044,0.044,0.026,0.026,-0.113,0.264,0.264,0.008,0.008,-0.102,-0.102,-0.071,-0.071,0.181,0.016,0.003,0.003,-0.122,-0.052,-0.052,-0.12,-0.12,-0.039,-0.039,-0.018,-0.087,-0.026,-0.131,0.239,0.083,0.083,-0.192,-0.065,0.006,0.092,0.092,0.007,0.044
-0.013,-0.013,0.114,0.114,-0.077,0.11,0.11,-0.026,-0.026,-0.035,-0.035,-0.098,-0.098,-0.19,-0.054,0.091,0.091,-0.089,-0.129,-0.129,-0.265,-0.265,0.122,0.122,0.078,0.038,0.175,0.1,0.023,-0.025,-0.025,0.066,0.246,-0.267,-0.096,-0.096,-0.064,-0.185
-0.005,-0.005,0.026,0.026,0.153,-0.04,-0.04,-0.316,-0.316,0.101,0.101,-0.186,-0.186,0.086,-0.293,0.02,0.02,0.019,-0.103,-0.103,-0.202,-0.202,0.031,0.031,0.106,0.082,-0.033,-0.073,0.121,0.181,0.181,-0.219,0.059,-0.052,0.294,0.294,-0.175,-0.067
-0.05,-0.05,0.033,0.033,0.005,-0.279,-0.279,-0.146,-0.146,0.081,0.081,-0.035,-0.035,-0.496,0.397,-0.079,-0.079,-0.061,0.001,0.001,0.014,0.014,0.189,0.189,0.085,0.132,-0.053,0.001,-0.003,-0.016,-0.016,0.108,-0.058,0.14,0.018,0.018,-0.22,-0.137
0.122,0.122,0.038,0.038,-0.188,0.035,0.035,0.05,0.05,0.055,0.055,-0.162,-0.162,0.079,-0.041,0.416,0.416,-0.136,0.295,0.295,0.045,0.045,-0.057,-0.057,0.235,0.304,0.246,0.146,-0.058,0.159,0.159,0.062,-0.342,0.399,-0.118,-0.118,-0.09,-0.001
-0.025,-0.025,0.071,0.071,-0.028,0.113,0.113,-0.217,-0.217,-0.01,-0.01,0.036,0.036,0.042,0.16,-0.205,-0.205,-0.09,0.111,0.111,0.106,0.106,0.042,0.042,0.063,0.044,-0.13,-0.123,-0.011,-0.273,-0.273,0.192,-0.145,0.176,-0.162,-0.162,-0.013,-0.241
0.005,0.005,0.037,0.037,0.032,0.02,0.02,0.084,0.084,-0.06,-0.06,-0.091,-0.091,-0.039,0.036,0.15,0.15,-0.232,-0.104,-0.104,-0.076,-0.076,-0.089,-0.089,0.291,0.27,-0.039,-0.13,0.221,0.186,0.186,-0.252,0.012,-0.031,0.053,0.053,0.229,-0.164
0.35,0.35,0.046,0.046,-0.218,-0.127,-0.127,-0.164,-0.164,-0.099,-0.099,0.041,0.041,-0.022,0.07,-0.05,-0.05,0.071,0.056,0.056,-0.002,-0.002,0.151,0.151,-0.057,0.019,-0.095,-0.022,-0.076,0.376,0.376,-0.393,-0.022,0.011,-0.05,-0.05,0.152,-0.133
0.113,0.113,-0.075,-0.075,-0.11,-0.091,-0.091,0.019,0.019,0.059,0.059,-0.082,-0.082,-0.123,0.092,0.093,0.093,-0.054,-0.076,-0.076,0.013,0.013,-0.202,-0.202,-0.171,-0.177,-0.035,0.054,-0.025,-0.123,-0.123,0.065,0.227,-0.142,0.015,0.015,-0.066,-0.008
0.099,0.099,0.059,0.059,-0.039,0.023,0.023,0.045,0.045,0.034,0.034,-0.037,-0.037,-0.025,0.067,0.127,0.127,-0.25,0.218,0.218,0.06,0.06,0.223,0.223,-0.103,-0.057,-0.513,-0.47,0.423,0.073,0.073,-0.074,0.221,-0.244,0.31,0.31,0.103,0.182
0.046,0.046,0.053,0.053,-0.093,0.088,0.088,0.048,0.048,0.106,0.106,-0.041,-0.041,0.049,-0.081,0.026,0.026,0.009,-0.039,-0.039,-0.036,-0.036,0.37,0.37,0.128,0.163,-0.035,0.039,-0.155,0.174,0.174,-0.285,0.279,-0.253,0.26,0.26,-0.057,0.244
-0.063,-0.063,-0.096,-0.096,-0.097,-0.119,-0.119,-0.192,-0.192,0.132,0.132,0.14,0.14,-0.186,0.058,-0.11,-0.11,0.095,-0.027,-0.027,-0.017,-0.017,-0.182,-0.182,0.299,0.304,-0.127,-0.163,0.302,0.187,0.187,0.07,-0.013,0.001,0.017,0.017,0.202,0.097
0.04,0.04,-0.208,-0.208,-0.037,-0.044,-0.044,-0.089,-0.089,0.127,0.127,-0.185,-0.185,-0.151,-0.143,-0.06,-0.06,0.044,0.17,0.17,0.043,0.043,0.056,0.056,-0.092,-0.053,0.144,0.258,-0.069,0.088,0.088,0.051,-0.082,0.098,-0.018,-0.018,0.349,0.072
-0.061,-0.061,0.07,0.07,0.162,0.022,0.022,-0.221,-0.221,0.231,0.231,-0.029,-0.029,-0.033,0.061,0.085,0.085,0.01,-0.152,-0.152,-0.101,-0.101,0.053,0.053,0.079,0.013,0.197,0.081,-0.018,-0.058,-0.058,0.093,0.024,0.071,0.061,0.061,0.294,0.059
-0.001,-0.001,-0.011,-0.011,0.2,0.281,0.281,0.072,0.072,-0.11,-0.11,0.226,0.226,-0.094,0.208,-0.097,-0.097,0.101,-0.101,-0.101,0.174,0.174,-0.064,-0.064,-0.022,-0.014,-0.016,0.094,0.038,0.104,0.104,-0.011,-0.115,0.131,0.05,0.05,-0.223,0.206
0.063,0.063,-0.057,-0.057,0.107,-0.107,-0.107,-0.011,-0.011,0.127,0.127,0.023,0.023,-0.22,-0.131,-0.097,-0.097,0.385,-0.137,-0.137,0.155,0.155,-0.101,-0.101,0.021,-0.002,-0.15,-0.23,0.4,0.006,0.006,0.035,-0.328,0.253,-0.185,-0.185,0.156,-0.143
-0.142,-0.142,0.133,0.133,0.164,-0.04,-0.04,-0.066,-0.066,-0.067,-0.067,-0.016,-0.016,-0.036,0.321,0.126,0.126,-0.095,-0.112,-0.112,-0.215,-0.215,0.048,0.048,-0.108,-0.142,-0.067,-0.014,0.027,0.182,0.182,-0.099,-0.119,0.1,0.024,0.024,0.091,0.142
