0,1,2,3,4,5,6,7
0.0,0.0,0.381,-0.381,0.028,-0.028,0.012,-0.012
0.0,0.0,-0.345,0.345,0.303,-0.303,0.203,-0.203
0.0,0.0,-0.03,0.03,-0.242,0.242,-0.006,0.006
0.0,0.0,0.226,-0.226,-0.026,0.026,-0.036,0.036
0.0,0.0,0.12,-0.12,0.003,-0.003,0.033,-0.033
0.0,0.0,-0.317,0.317,0.0,-0.0,0.0,-0.0
0.0,0.0,0.0,-0.0,0.096,-0.096,0.049,-0.049
0.0,0.0,0.176,-0.176,0.077,-0.077,-0.105,0.105
