0,1,2,3,4,5,6,7
-0.163,0.163,0.102,-0.102,0.0,-0.0,0.203,-0.203
0.0,-0.0,0.227,-0.227,0.422,-0.422,0.269,-0.269
-0.071,0.071,0.491,-0.491,-0.001,0.001,0.158,-0.158
0.066,-0.066,0.0,-0.0,-0.228,0.228,0.059,-0.059
-0.36,0.36,0.122,-0.122,0.166,-0.166,0.069,-0.069
0.096,-0.096,0.236,-0.236,-0.036,0.036,0.0,-0.0
0.391,-0.391,0.002,-0.002,0.222,-0.222,0.228,-0.228
0.291,-0.291,0.093,-0.093,-0.185,0.185,0.185,-0.185
