-2.212832725652708,1.3438644637120873,-0.08389481070261817
-2.428948686565839,1.9739482842704432,-1.5942188551212575
-1.8464201271417993,2.485523601309159,-2.5383993050269273
-0.7878556489681714,2.9506967629860608,-3.1609447156007615
0.39623387959911505,2.9239518377633154,-3.406742294385283
1.068490062327971,2.74762512780957,-3.2867869766783526
1.1973496582982879,2.77434147072902,-3.1719298027836293
1.474669279356236,2.985203952956955,-3.4115722222303653
2.1099634829615335,2.788137130417801,-3.4909764959169967
1.8731030291875217,2.6238503315925117,-3.6587233102773933
1.800205090350898,2.359949766086902,-3.6542171018716476
1.9283111672548137,2.7441478220922075,-3.777959985480246
