0,1,2,3,4,5,6,7
0.0,0.219,-0.219,0.0,0.178,-0.178,0.0,0.0
0.0,-0.326,0.326,0.0,0.085,-0.085,0.0,0.0
0.0,-0.384,0.384,0.0,-0.116,0.116,0.0,0.0
0.0,0.328,-0.328,0.0,0.406,-0.406,0.0,0.0
0.0,0.0,-0.0,0.0,-0.044,0.044,0.0,0.0
0.0,0.209,-0.209,0.0,0.093,-0.093,0.0,0.0
0.0,-0.022,0.022,0.0,0.111,-0.111,0.0,0.0
0.0,-0.134,0.134,0.0,0.0,-0.0,0.0,0.0
