0,1,2,3,4,5,6,7
0.0,-0.084,0.084,0.014,-0.014,0.095,-0.095,0.0
0.0,0.154,-0.154,-0.171,0.171,0.263,-0.263,0.0
0.0,-0.453,0.453,0.391,-0.391,-0.341,0.341,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.035,-0.035,0.058,-0.058,-0.263,0.263,0.0
0.0,-0.314,0.314,0.03,-0.03,0.055,-0.055,0.0
0.0,0.099,-0.099,-0.124,0.124,0.091,-0.091,0.0
0.0,0.173,-0.173,-0.1,0.1,0.011,-0.011,0.0
