0,1,2,3,4,5,6,7
0.0,-0.187,0.187,-0.238,0.238,0.0,-0.146,0.146
0.0,0.023,-0.023,0.0,-0.0,0.0,-0.216,0.216
0.0,-0.121,0.121,-0.448,0.448,0.0,-0.147,0.147
0.0,-0.224,0.224,-0.239,0.239,0.0,0.0,-0.0
0.0,0.0,-0.0,-0.11,0.11,0.0,-0.029,0.029
0.0,-0.031,0.031,-0.307,0.307,0.0,-0.252,0.252
0.0,-0.076,0.076,-0.11,0.11,0.0,0.439,-0.439
0.0,0.105,-0.105,0.141,-0.141,0.0,0.159,-0.159
