0,1,2,3,4,5,6,7
0.0,0.052,-0.052,0.0,0.0,-0.12,0.12,0.0
0.0,-0.159,0.159,0.0,0.0,-0.155,0.155,0.0
0.0,-0.007,0.007,0.0,0.0,0.035,-0.035,0.0
0.0,-0.145,0.145,0.0,0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,0.0,-0.38,0.38,0.0
0.0,-0.063,0.063,0.0,0.0,0.2,-0.2,0.0
0.0,-0.063,0.063,0.0,0.0,-0.346,0.346,0.0
0.0,-0.107,0.107,0.0,0.0,-0.351,0.351,0.0
