0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.17,0.17,-0.301,-0.301,-0.171,-0.171,-0.059,-0.137,0.011,-0.016,-0.273,-0.192,-0.192,-0.27,-0.216,0.18,0.18,0.379,-0.076,-0.131,0.186,0.186,0.105,0.185,0.006
-0.026,-0.026,0.268,0.268,0.363,0.363,0.125,0.382,0.34,0.244,0.181,0.041,0.041,-0.175,-0.397,0.235,0.235,0.294,-0.221,-0.012,-0.029,-0.029,-0.02,0.097,-0.051
-0.122,-0.122,-0.011,-0.011,-0.113,-0.113,-0.089,-0.076,0.124,0.149,-0.012,0.116,0.116,0.157,-0.014,0.011,0.011,-0.047,0.165,0.207,0.048,0.048,0.404,0.497,-0.026
-0.485,-0.485,0.093,0.093,0.199,0.199,0.05,0.173,0.101,0.053,-0.218,0.144,0.144,0.181,0.172,0.029,0.029,0.155,0.148,-0.302,-0.103,-0.103,0.112,0.038,-0.01
0.092,0.092,-0.249,-0.249,0.027,0.027,-0.028,0.158,0.271,0.263,0.256,0.196,0.196,-0.149,-0.031,-0.137,-0.137,-0.015,0.128,-0.101,-0.047,-0.047,0.238,0.212,-0.016
0.084,0.084,0.182,0.182,0.0,0.0,0.099,-0.072,0.246,-0.005,0.15,-0.233,-0.233,0.084,0.316,-0.171,-0.171,-0.223,0.142,-0.292,0.058,0.058,-0.129,-0.215,0.039
-0.007,-0.007,0.068,0.068,0.079,0.079,-0.144,0.041,0.207,0.268,0.01,-0.063,-0.063,-0.297,0.289,-0.427,-0.427,0.128,0.048,-0.111,0.062,0.062,-0.113,0.013,-0.053
-0.139,-0.139,0.161,0.161,0.248,0.248,-0.576,0.209,0.164,0.302,0.078,-0.041,-0.041,-0.166,-0.035,0.006,0.006,0.077,0.069,-0.01,-0.23,-0.23,-0.222,-0.041,0.254
-0.3,-0.3,-0.04,-0.04,-0.068,-0.068,0.174,-0.08,-0.088,-0.067,-0.087,-0.201,-0.201,-0.251,-0.219,0.057,0.057,0.303,0.096,0.156,-0.196,-0.196,-0.351,-0.279,0.199
0.106,0.106,0.009,0.009,0.306,0.306,-0.276,0.134,0.11,0.051,-0.465,-0.047,-0.047,0.018,0.114,-0.106,-0.106,-0.291,0.036,0.043,0.037,0.037,0.174,0.191,-0.031
