0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-0.15,-0.069,-0.069,0.242,0.173,0.173,0.116,-0.158,-0.004,-0.027,-0.28,0.186,0.186,0.247,-0.024,0.204,0.166,0.13,0.13,0.325,-0.023,0.199,0.199,0.21,0.088
-0.094,0.291,0.291,-0.296,-0.065,-0.065,-0.118,0.353,-0.339,0.27,0.181,-0.033,-0.033,0.175,0.049,0.112,0.432,0.17,0.17,0.275,0.101,-0.038,-0.038,0.023,0.188
0.234,-0.108,-0.108,0.02,-0.024,-0.024,0.057,-0.052,-0.134,0.13,-0.006,-0.102,-0.102,-0.162,-0.32,0.493,-0.008,-0.013,-0.013,-0.019,0.113,0.069,0.069,-0.187,-0.183
0.222,0.179,0.179,-0.491,0.093,0.093,0.043,0.143,-0.074,0.053,-0.196,-0.128,-0.128,-0.197,-0.126,0.042,-0.237,0.072,0.072,0.084,0.012,-0.11,-0.11,0.141,-0.114
-0.177,0.013,0.013,0.12,0.135,0.135,-0.034,0.176,-0.277,0.261,0.261,-0.179,-0.179,0.144,-0.233,0.194,0.068,-0.165,-0.165,0.053,0.052,-0.045,-0.045,0.041,-0.101
-0.002,-0.027,-0.027,-0.14,-0.064,-0.064,0.018,-0.104,-0.221,-0.003,0.154,0.213,0.213,-0.082,0.12,-0.214,-0.296,-0.08,-0.08,-0.197,-0.111,0.039,0.039,0.295,-0.048
0.047,0.093,0.093,-0.015,0.008,0.008,0.105,0.019,-0.234,0.261,-0.017,0.061,0.061,0.309,0.153,0.03,-0.229,-0.411,-0.411,0.244,0.064,0.064,0.064,0.117,0.002
0.023,0.195,0.195,-0.258,0.033,0.033,0.376,0.193,-0.157,0.302,0.059,0.039,0.039,0.16,0.231,0.001,0.019,-0.017,-0.017,0.074,-0.202,-0.213,-0.213,-0.123,-0.099
0.238,-0.1,-0.1,-0.161,0.002,0.002,-0.137,0.004,0.053,-0.053,-0.101,0.186,0.186,0.248,0.326,-0.239,0.19,-0.031,-0.031,0.316,-0.208,-0.193,-0.193,-0.297,-0.178
-0.114,0.334,0.334,-0.107,0.183,0.183,0.234,0.13,-0.119,0.072,-0.468,0.054,0.054,-0.023,-0.135,0.169,-0.125,-0.098,-0.098,-0.277,0.061,0.043,0.043,0.012,-0.018
-0.284,0.092,0.092,-0.113,0.01,0.01,0.11,0.121,-0.086,0.099,-0.051,0.018,0.018,-0.27,-0.242,-0.289,-0.055,0.131,0.131,-0.007,0.452,0.43,0.43,0.289,0.246
