0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.011,-0.011,0.283,0.283,0.01,-0.059,-0.114,-0.11,0.115,-0.218,0.192,0.192,0.232,0.085,-0.042,-0.042,0.021,0.021,-0.072,-0.072,-0.188,-0.188,0.004,0.004,-0.003,-0.003,0.144,0.144,0.077,0.093
-0.057,-0.057,-0.198,-0.198,0.178,-0.253,0.112,-0.136,0.132,-0.082,0.135,0.135,0.433,-0.034,0.045,0.045,0.025,0.025,-0.107,-0.107,-0.15,-0.15,0.071,0.071,0.146,0.146,-0.043,-0.043,0.031,0.196
0.32,0.32,0.24,0.24,-0.112,-0.327,-0.223,0.107,-0.038,0.169,-0.211,-0.211,-0.005,-0.193,-0.064,-0.064,-0.27,-0.27,0.159,0.159,-0.524,-0.524,-0.018,-0.018,0.016,0.016,0.41,0.41,-0.489,0.116
0.179,0.179,0.177,0.177,-0.197,0.104,-0.068,0.187,-0.135,-0.009,0.085,0.085,-0.002,-0.14,-0.02,-0.02,-0.052,-0.052,0.067,0.067,0.083,0.083,0.213,0.213,0.323,0.323,0.063,0.063,-0.001,0.419
0.266,0.266,0.001,0.001,-0.006,0.32,0.396,-0.195,0.161,-0.175,-0.005,-0.005,-0.075,0.135,-0.071,-0.071,-0.212,-0.212,-0.008,-0.008,-0.228,-0.228,0.123,0.123,-0.12,-0.12,-0.21,-0.21,0.054,-0.115
0.127,0.127,-0.066,-0.066,0.181,-0.054,-0.201,-0.021,-0.021,0.047,0.283,0.283,0.053,-0.14,0.001,0.001,-0.039,-0.039,0.125,0.125,-0.306,-0.306,-0.015,-0.015,-0.039,-0.039,0.035,0.035,0.118,0.142
-0.111,-0.111,-0.005,-0.005,-0.381,0.353,-0.234,0.08,-0.039,0.203,-0.072,-0.072,0.043,-0.126,-0.143,-0.143,-0.064,-0.064,0.377,0.377,-0.186,-0.186,0.003,0.003,-0.009,-0.009,0.168,0.168,0.086,0.123
0.109,0.109,0.021,0.021,0.109,-0.044,0.017,0.05,-0.023,0.134,0.147,0.147,0.198,0.085,0.104,0.104,0.131,0.131,-0.134,-0.134,0.089,0.089,-0.334,-0.334,-0.283,-0.283,-0.093,-0.093,0.094,-0.176
0.12,0.12,-0.228,-0.228,0.407,-0.298,0.007,-0.287,0.318,-0.249,-0.073,-0.073,-0.297,0.002,0.076,0.076,0.021,0.021,-0.003,-0.003,0.007,0.007,0.201,0.201,0.216,0.216,-0.076,-0.076,0.16,0.169
0.077,0.077,0.066,0.066,-0.237,0.058,-0.192,0.069,-0.093,0.174,-0.072,-0.072,0.047,-0.234,0.134,0.134,-0.094,-0.094,-0.291,-0.291,0.087,0.087,0.334,0.334,0.22,0.22,-0.181,-0.181,0.367,0.347
