0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.017,0.017,0.0,0.0,0.0,-0.007,0.007,0.0,0.0,0.089,-0.089,-0.023,0.023,0.0,0.0,0.125,-0.125,0.162,-0.162,0.0,-0.133,0.133,0.0,-0.195,0.195,0.22,-0.22,0.0,0.0,0.0
0.161,-0.161,0.0,0.0,0.0,-0.112,0.112,0.0,0.0,0.094,-0.094,0.149,-0.149,0.0,0.0,-0.04,0.04,0.163,-0.163,0.0,0.138,-0.138,0.0,0.147,-0.147,0.032,-0.032,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,-0.01,0.01,0.0,0.0,0.0,-0.0,-0.189,0.189,0.0,0.0,-0.064,0.064,-0.15,0.15,0.0,0.046,-0.046,0.0,0.0,-0.0,0.237,-0.237,0.0,0.0,0.0
-0.001,0.001,0.0,0.0,0.0,0.122,-0.122,0.0,0.0,-0.13,0.13,-0.081,0.081,0.0,0.0,-0.062,0.062,-0.05,0.05,0.0,-0.116,0.116,0.0,-0.025,0.025,0.076,-0.076,0.0,0.0,0.0
0.172,-0.172,0.0,0.0,0.0,-0.12,0.12,0.0,0.0,-0.017,0.017,0.001,-0.001,0.0,0.0,0.071,-0.071,-0.004,0.004,0.0,0.072,-0.072,0.0,0.178,-0.178,-0.088,0.088,0.0,0.0,0.0
0.188,-0.188,0.0,0.0,0.0,0.073,-0.073,0.0,0.0,0.155,-0.155,0.094,-0.094,0.0,0.0,-0.204,0.204,0.045,-0.045,0.0,-0.051,0.051,0.0,-0.129,0.129,0.036,-0.036,0.0,0.0,0.0
-0.11,0.11,0.0,0.0,0.0,-0.026,0.026,0.0,0.0,-0.069,0.069,0.078,-0.078,0.0,0.0,-0.048,0.048,0.016,-0.016,0.0,-0.001,0.001,0.0,-0.036,0.036,-0.204,0.204,0.0,0.0,0.0
0.096,-0.096,0.0,0.0,0.0,-0.097,0.097,0.0,0.0,0.204,-0.204,0.11,-0.11,0.0,0.0,-0.017,0.017,0.016,-0.016,0.0,0.127,-0.127,0.0,-0.064,0.064,0.22,-0.22,0.0,0.0,0.0
-0.133,0.133,0.0,0.0,0.0,-0.067,0.067,0.0,0.0,-0.215,0.215,-0.174,0.174,0.0,0.0,-0.068,0.068,-0.031,0.031,0.0,0.027,-0.027,0.0,0.128,-0.128,-0.121,0.121,0.0,0.0,0.0
0.024,-0.024,0.0,0.0,0.0,-0.058,0.058,0.0,0.0,0.075,-0.075,0.011,-0.011,0.0,0.0,-0.235,0.235,-0.061,0.061,0.0,0.04,-0.04,0.0,0.092,-0.092,0.206,-0.206,0.0,0.0,0.0
0.126,-0.126,0.0,0.0,0.0,-0.176,0.176,0.0,0.0,0.088,-0.088,0.009,-0.009,0.0,0.0,-0.024,0.024,-0.144,0.144,0.0,0.104,-0.104,0.0,0.03,-0.03,0.027,-0.027,0.0,0.0,0.0
-0.103,0.103,0.0,0.0,0.0,0.255,-0.255,0.0,0.0,-0.166,0.166,-0.112,0.112,0.0,0.0,0.0,-0.0,0.128,-0.128,0.0,-0.074,0.074,0.0,-0.045,0.045,-0.102,0.102,0.0,0.0,0.0
0.084,-0.084,0.0,0.0,0.0,-0.011,0.011,0.0,0.0,-0.083,0.083,-0.081,0.081,0.0,0.0,0.027,-0.027,0.024,-0.024,0.0,-0.165,0.165,0.0,-0.201,0.201,0.041,-0.041,0.0,0.0,0.0
0.134,-0.134,0.0,0.0,0.0,0.024,-0.024,0.0,0.0,0.1,-0.1,-0.181,0.181,0.0,0.0,0.223,-0.223,0.066,-0.066,0.0,-0.177,0.177,0.0,0.083,-0.083,0.145,-0.145,0.0,0.0,0.0
-0.226,0.226,0.0,0.0,0.0,0.047,-0.047,0.0,0.0,0.089,-0.089,0.142,-0.142,0.0,0.0,0.183,-0.183,0.014,-0.014,0.0,0.0,-0.0,0.0,0.014,-0.014,-0.079,0.079,0.0,0.0,0.0
-0.106,0.106,0.0,0.0,0.0,-0.096,0.096,0.0,0.0,-0.087,0.087,-0.139,0.139,0.0,0.0,-0.03,0.03,0.029,-0.029,0.0,0.062,-0.062,0.0,0.155,-0.155,0.123,-0.123,0.0,0.0,0.0
-0.059,0.059,0.0,0.0,0.0,-0.042,0.042,0.0,0.0,-0.113,0.113,-0.042,0.042,0.0,0.0,0.099,-0.099,0.0,-0.0,0.0,0.021,-0.021,0.0,0.049,-0.049,-0.184,0.184,0.0,0.0,0.0
0.085,-0.085,0.0,0.0,0.0,0.131,-0.131,0.0,0.0,0.016,-0.016,0.049,-0.049,0.0,0.0,-0.062,0.062,0.008,-0.008,0.0,-0.019,0.019,0.0,-0.096,0.096,0.066,-0.066,0.0,0.0,0.0
-0.091,0.091,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.114,0.114,-0.2,0.2,0.0,0.0,0.233,-0.233,0.158,-0.158,0.0,-0.028,0.028,0.0,0.061,-0.061,-0.128,0.128,0.0,0.0,0.0
-0.032,0.032,0.0,0.0,0.0,-0.101,0.101,0.0,0.0,-0.027,0.027,0.048,-0.048,0.0,0.0,-0.248,0.248,0.01,-0.01,0.0,-0.094,0.094,0.0,-0.203,0.203,0.0,-0.0,0.0,0.0,0.0
0.094,-0.094,0.0,0.0,0.0,0.09,-0.09,0.0,0.0,-0.108,0.108,-0.033,0.033,0.0,0.0,-0.036,0.036,-0.046,0.046,0.0,0.001,-0.001,0.0,-0.02,0.02,-0.055,0.055,0.0,0.0,0.0
0.036,-0.036,0.0,0.0,0.0,-0.009,0.009,0.0,0.0,-0.097,0.097,-0.237,0.237,0.0,0.0,-0.075,0.075,-0.045,0.045,0.0,-0.074,0.074,0.0,-0.007,0.007,0.006,-0.006,0.0,0.0,0.0
-0.111,0.111,0.0,0.0,0.0,0.109,-0.109,0.0,0.0,-0.042,0.042,-0.161,0.161,0.0,0.0,0.032,-0.032,0.073,-0.073,0.0,0.024,-0.024,0.0,0.14,-0.14,0.009,-0.009,0.0,0.0,0.0
0.17,-0.17,0.0,0.0,0.0,-0.107,0.107,0.0,0.0,0.151,-0.151,0.131,-0.131,0.0,0.0,0.064,-0.064,-0.031,0.031,0.0,-0.045,0.045,0.0,-0.087,0.087,-0.04,0.04,0.0,0.0,0.0
-0.22,0.22,0.0,0.0,0.0,-0.073,0.073,0.0,0.0,0.129,-0.129,0.0,-0.0,0.0,0.0,0.058,-0.058,0.017,-0.017,0.0,-0.163,0.163,0.0,-0.187,0.187,0.24,-0.24,0.0,0.0,0.0
-0.152,0.152,0.0,0.0,0.0,0.16,-0.16,0.0,0.0,-0.123,0.123,0.195,-0.195,0.0,0.0,0.136,-0.136,0.19,-0.19,0.0,0.101,-0.101,0.0,0.046,-0.046,-0.186,0.186,0.0,0.0,0.0
-0.047,0.047,0.0,0.0,0.0,0.174,-0.174,0.0,0.0,0.072,-0.072,0.184,-0.184,0.0,0.0,-0.135,0.135,-0.032,0.032,0.0,0.217,-0.217,0.0,0.096,-0.096,-0.058,0.058,0.0,0.0,0.0
0.037,-0.037,0.0,0.0,0.0,-0.027,0.027,0.0,0.0,0.049,-0.049,0.079,-0.079,0.0,0.0,0.194,-0.194,-0.052,0.052,0.0,-0.135,0.135,0.0,-0.201,0.201,-0.053,0.053,0.0,0.0,0.0
0.202,-0.202,0.0,0.0,0.0,-0.094,0.094,0.0,0.0,0.022,-0.022,-0.029,0.029,0.0,0.0,-0.223,0.223,-0.077,0.077,0.0,-0.08,0.08,0.0,0.026,-0.026,0.187,-0.187,0.0,0.0,0.0
-0.03,0.03,0.0,0.0,0.0,0.137,-0.137,0.0,0.0,0.208,-0.208,0.14,-0.14,0.0,0.0,0.054,-0.054,0.116,-0.116,0.0,0.042,-0.042,0.0,-0.088,0.088,0.163,-0.163,0.0,0.0,0.0
