0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.035,-0.035,-0.28,-0.216,0.037,0.037,0.015,-0.396,-0.139,-0.139,-0.005,-0.081,-0.081,0.021,0.021,-0.09,-0.09,-0.039,-0.062,-0.062,-0.12,-0.12,0.034,0.034,0.112,0.112,-0.091,-0.091,-0.17,-0.2
-0.216,-0.216,-0.256,0.25,0.12,0.12,0.118,0.108,-0.003,-0.003,-0.165,-0.206,-0.206,-0.215,-0.215,0.24,0.24,0.404,0.233,0.233,0.182,0.182,0.023,0.023,-0.011,-0.011,-0.209,-0.209,-0.2,-0.148
-0.02,-0.02,0.08,0.099,-0.116,-0.116,0.24,-0.121,0.126,0.126,0.062,-0.053,-0.053,0.095,0.095,-0.015,-0.015,-0.179,-0.251,-0.251,0.22,0.22,0.081,0.081,0.101,0.101,0.096,0.096,0.213,-0.024
-0.004,-0.004,0.172,-0.276,-0.268,-0.268,0.232,0.082,0.045,0.045,-0.118,0.053,0.053,-0.252,-0.252,0.077,0.077,0.002,0.115,0.115,-0.008,-0.008,0.13,0.13,0.225,0.225,0.034,0.034,0.185,0.082
-0.086,-0.086,0.0,-0.224,-0.001,-0.001,0.0,-0.037,0.051,0.051,0.059,0.08,0.08,-0.037,-0.037,-0.091,-0.091,-0.285,0.162,0.162,0.183,0.183,-0.009,-0.009,0.143,0.143,-0.064,-0.064,0.014,0.001
-0.085,-0.085,-0.078,-0.12,-0.087,-0.087,0.208,0.029,0.084,0.084,-0.377,0.096,0.096,-0.179,-0.179,-0.154,-0.154,-0.079,-0.086,-0.086,0.259,0.259,0.026,0.026,-0.047,-0.047,0.046,0.046,-0.008,0.041
0.065,0.065,0.333,-0.018,-0.181,-0.181,0.108,-0.417,-0.219,-0.219,-0.132,-0.153,-0.153,-0.249,-0.249,-0.144,-0.144,0.029,-0.075,-0.075,-0.187,-0.187,-0.019,-0.019,-0.017,-0.017,-0.012,-0.012,0.017,0.324
0.152,0.152,-0.048,0.105,0.175,0.175,-0.322,0.06,0.267,0.267,-0.257,0.04,0.04,-0.153,-0.153,0.129,0.129,0.089,0.045,0.045,0.135,0.135,0.072,0.072,0.097,0.097,-0.053,-0.053,0.126,-0.018
-0.292,-0.292,-0.224,0.321,0.143,0.143,-0.01,-0.014,0.126,0.126,-0.07,0.088,0.088,-0.113,-0.113,-0.069,-0.069,-0.085,0.133,0.133,0.094,0.094,-0.069,-0.069,0.043,0.043,0.149,0.149,0.262,-0.038
0.022,0.022,-0.135,0.337,0.012,0.012,-0.029,0.054,-0.108,-0.108,0.013,0.025,0.025,0.0,0.0,-0.071,-0.071,0.246,0.041,0.041,0.026,0.026,0.026,0.026,0.016,0.016,-0.124,-0.124,-0.061,-0.071
0.008,0.008,-0.076,0.086,-0.127,-0.127,-0.095,-0.104,-0.077,-0.077,-0.313,-0.049,-0.049,-0.039,-0.039,-0.043,-0.043,0.069,-0.006,-0.006,0.125,0.125,-0.256,-0.256,0.076,0.076,0.105,0.105,0.058,-0.048
0.142,0.142,-0.238,-0.076,0.015,0.015,0.217,-0.364,-0.038,-0.038,0.35,0.233,0.233,0.34,0.34,0.158,0.158,0.186,-0.168,-0.168,-0.246,-0.246,0.154,0.154,-0.0,-0.0,0.288,0.288,0.214,0.404
0.165,0.165,0.273,-0.147,0.089,0.089,-0.238,-0.076,0.084,0.084,-0.014,0.013,0.013,0.13,0.13,0.341,0.341,0.268,-0.04,-0.04,-0.004,-0.004,-0.001,-0.001,-0.107,-0.107,0.143,0.143,-0.063,0.017
-0.019,-0.019,-0.359,0.061,0.244,0.244,-0.073,-0.087,0.126,0.126,-0.36,-0.015,-0.015,-0.004,-0.004,0.167,0.167,-0.085,-0.067,-0.067,0.034,0.034,0.07,0.07,-0.114,-0.114,-0.048,-0.048,0.011,-0.059
-0.023,-0.023,-0.082,-0.154,-0.277,-0.277,0.171,-0.126,-0.242,-0.242,0.02,0.412,0.412,-0.131,-0.131,0.166,0.166,0.081,-0.075,-0.075,0.191,0.191,-0.011,-0.011,0.246,0.246,0.226,0.226,0.188,0.015
0.221,0.221,0.016,-0.093,0.126,0.126,-0.003,-0.019,-0.27,-0.27,-0.043,-0.179,-0.179,-0.115,-0.115,0.153,0.153,0.2,-0.005,-0.005,0.003,0.003,0.115,0.115,0.131,0.131,-0.142,-0.142,-0.223,-0.278
-0.077,-0.077,0.061,0.065,-0.043,-0.043,0.022,-0.144,0.212,0.212,0.254,0.257,0.257,0.135,0.135,0.174,0.174,-0.028,-0.005,-0.005,-0.012,-0.012,0.036,0.036,-0.224,-0.224,-0.278,-0.278,-0.232,-0.138
-0.008,-0.008,-0.023,0.131,0.282,0.282,-0.196,-0.031,-0.155,-0.155,-0.168,0.296,0.296,0.002,0.002,-0.301,-0.301,0.096,-0.003,-0.003,0.044,0.044,-0.155,-0.155,0.21,0.21,0.118,0.118,0.241,-0.081
