0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.113,-0.113,0.041,0.041,-0.102,-0.324,-0.324,0.223,0.013,0.013,-0.445,0.311,0.311,0.063,0.063,0.149,0.149,-0.201,-0.249,-0.249,-0.177,-0.05,-0.019,-0.135,0.186,0.186,-0.07,-0.07,0.213,-0.223
-0.111,-0.111,-0.263,-0.263,0.287,-0.218,-0.218,-0.226,-0.139,-0.139,0.263,-0.108,-0.108,-0.21,-0.21,-0.346,-0.346,0.484,0.251,0.251,0.287,-0.263,0.129,0.049,0.144,0.144,-0.106,-0.106,0.157,-0.06
-0.026,-0.026,0.03,0.03,-0.101,0.109,0.109,-0.283,-0.12,-0.12,0.012,-0.022,-0.022,-0.022,-0.022,0.041,0.041,-0.231,0.009,0.009,0.083,-0.126,-0.174,0.196,-0.248,-0.248,0.011,0.011,0.116,-0.215
0.079,0.079,0.041,0.041,-0.129,0.134,0.134,0.097,0.007,0.007,0.045,-0.004,-0.004,-0.006,-0.006,-0.147,-0.147,0.006,-0.059,-0.059,0.03,-0.054,-0.111,0.011,-0.003,-0.003,0.265,0.265,-0.33,0.112
-0.111,-0.111,-0.113,-0.113,-0.04,-0.036,-0.036,0.117,0.138,0.138,-0.068,-0.224,-0.224,-0.072,-0.072,-0.076,-0.076,0.141,-0.058,-0.058,0.165,-0.162,0.001,0.224,-0.189,-0.189,0.163,0.163,-0.013,-0.108
0.131,0.131,0.169,0.169,-0.081,-0.132,-0.132,0.06,0.032,0.032,0.152,-0.1,-0.1,-0.235,-0.235,-0.24,-0.24,0.098,-0.152,-0.152,-0.168,0.102,-0.142,0.391,-0.402,-0.402,-0.003,-0.003,0.284,-0.289
-0.209,-0.209,-0.114,-0.114,-0.118,0.177,0.177,-0.196,-0.2,-0.2,-0.473,0.057,0.057,-0.087,-0.087,-0.116,-0.116,0.156,-0.109,-0.109,-0.113,-0.012,0.189,-0.265,0.149,0.149,-0.005,-0.005,-0.087,0.203
-0.205,-0.205,-0.283,-0.283,0.044,-0.027,-0.027,0.209,-0.023,-0.023,0.017,0.05,0.05,-0.24,-0.24,-0.19,-0.19,-0.063,0.061,0.061,0.054,0.017,-0.237,-0.055,0.048,0.048,0.151,0.151,-0.248,0.144
0.043,0.043,0.046,0.046,-0.236,-0.247,-0.247,-0.202,0.031,0.031,0.084,-0.081,-0.081,-0.212,-0.212,-0.202,-0.202,0.037,-0.013,-0.013,-0.138,0.228,-0.41,-0.065,-0.049,-0.049,0.229,0.229,-0.408,0.298
-0.102,-0.102,0.021,0.021,0.243,-0.117,-0.117,-0.373,0.072,0.072,0.164,0.074,0.074,-0.019,-0.019,0.068,0.068,-0.147,-0.129,-0.129,-0.025,-0.175,-0.219,-0.055,0.023,0.023,0.049,0.049,0.042,-0.001
0.047,0.047,0.205,0.205,0.209,-0.079,-0.079,-0.251,-0.153,-0.153,-0.068,-0.144,-0.144,-0.324,-0.324,-0.227,-0.227,0.227,-0.178,-0.178,-0.276,0.286,0.045,0.265,-0.194,-0.194,-0.022,-0.022,0.051,-0.222
-0.107,-0.107,0.072,0.072,-0.004,-0.289,-0.289,-0.06,0.078,0.078,-0.172,-0.131,-0.131,0.169,0.169,0.293,0.293,-0.217,0.191,0.191,0.043,0.302,0.23,-0.041,-0.031,-0.031,0.177,0.177,-0.235,0.178
-0.063,-0.063,-0.005,-0.005,0.404,0.305,0.305,0.277,-0.112,-0.112,-0.221,0.017,0.017,0.121,0.121,0.23,0.23,-0.124,0.344,0.344,0.298,-0.025,0.208,0.015,0.041,0.041,0.002,0.002,-0.01,0.078
0.192,0.192,-0.185,-0.185,0.025,-0.349,-0.349,0.053,0.003,0.003,0.007,0.007,0.007,-0.157,-0.157,-0.127,-0.127,0.211,0.254,0.254,0.301,-0.181,0.051,-0.187,0.138,0.138,-0.089,-0.089,-0.096,0.236
-0.06,-0.06,0.0,0.0,0.314,-0.178,-0.178,-0.102,-0.027,-0.027,0.043,-0.001,-0.001,-0.017,-0.017,-0.068,-0.068,-0.008,0.363,0.363,0.35,-0.164,-0.0,0.122,-0.089,-0.089,0.087,0.087,0.003,-0.173
-0.236,-0.236,0.066,0.066,0.105,-0.072,-0.072,0.21,0.33,0.33,-0.15,-0.039,-0.039,0.009,0.009,-0.084,-0.084,0.231,0.2,0.2,0.237,-0.328,0.087,0.101,0.004,0.004,-0.008,-0.008,0.099,-0.241
0.321,0.321,0.001,0.001,-0.062,0.012,0.012,-0.074,-0.04,-0.04,-0.069,0.116,0.116,0.183,0.183,0.339,0.339,-0.338,0.02,0.02,0.109,-0.164,-0.082,-0.053,0.078,0.078,-0.139,-0.139,0.04,0.018
-0.106,-0.106,0.144,0.144,0.313,0.04,0.04,0.163,0.059,0.059,0.107,0.012,0.012,-0.035,-0.035,-0.052,-0.052,0.028,0.034,0.034,0.038,-0.023,-0.108,-0.028,-0.159,-0.159,0.122,0.122,-0.056,-0.02
-0.053,-0.053,0.2,0.2,-0.088,-0.088,-0.088,-0.223,0.194,0.194,-0.186,0.038,0.038,-0.003,-0.003,0.079,0.079,-0.077,-0.126,-0.126,-0.008,-0.156,0.138,0.217,0.025,0.025,-0.11,-0.11,0.215,-0.33
0.26,0.26,0.055,0.055,0.151,0.017,0.017,-0.088,-0.202,-0.202,-0.098,-0.093,-0.093,-0.14,-0.14,-0.072,-0.072,-0.052,0.26,0.26,0.202,-0.136,-0.217,0.312,-0.258,-0.258,0.233,0.233,0.07,-0.217
0.023,0.023,0.164,0.164,0.155,-0.101,-0.101,0.085,-0.25,-0.25,-0.02,-0.066,-0.066,0.128,0.128,0.087,0.087,-0.079,-0.179,-0.179,-0.067,-0.138,-0.336,0.017,-0.002,-0.002,-0.107,-0.107,0.086,-0.072
0.096,0.096,-0.019,-0.019,0.015,0.078,0.078,-0.179,-0.004,-0.004,-0.261,-0.262,-0.262,0.062,0.062,-0.239,-0.239,0.256,0.108,0.108,0.088,0.139,-0.314,0.345,-0.352,-0.352,0.194,0.194,0.066,-0.253
0.086,0.086,-0.068,-0.068,0.063,-0.256,-0.256,0.239,-0.048,-0.048,0.019,-0.285,-0.285,0.035,0.035,-0.178,-0.178,0.118,-0.145,-0.145,-0.214,0.204,-0.013,0.283,-0.252,-0.252,0.15,0.15,-0.172,-0.042
-0.099,-0.099,-0.366,-0.366,0.118,0.062,0.062,-0.316,-0.006,-0.006,0.1,0.131,0.131,-0.074,-0.074,0.135,0.135,-0.054,0.15,0.15,0.182,-0.091,0.056,-0.264,0.183,0.183,-0.195,-0.195,0.071,0.17
-0.021,-0.021,-0.095,-0.095,-0.198,0.025,0.025,0.053,-0.059,-0.059,0.323,-0.188,-0.188,-0.186,-0.186,-0.225,-0.225,0.202,-0.203,-0.203,-0.255,0.073,-0.242,0.22,-0.205,-0.205,0.076,0.076,0.229,-0.261
0.019,0.019,0.014,0.014,0.155,0.077,0.077,0.128,-0.088,-0.088,0.147,-0.058,-0.058,-0.192,-0.192,-0.258,-0.258,0.146,0.123,0.123,0.14,0.107,-0.168,0.048,-0.027,-0.027,-0.034,-0.034,-0.001,0.028
0.031,0.031,0.017,0.017,0.033,0.257,0.257,0.132,0.094,0.094,-0.113,0.022,0.022,0.025,0.025,0.066,0.066,-0.202,-0.024,-0.024,0.036,-0.193,-0.244,-0.127,0.112,0.112,-0.3,-0.3,0.338,-0.077
