0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.013,-0.013,0.0,-0.005,0.005,0.0,0.309,-0.309,0.0,0.0,0.0,0.0,0.0,-0.021,0.021,0.0,0.0,0.0,-0.025,0.025,0.0,0.0
-0.228,0.228,0.0,0.037,-0.037,0.0,0.104,-0.104,0.0,0.0,0.0,0.0,0.0,-0.137,0.137,0.0,0.0,0.0,0.034,-0.034,0.0,0.0
0.031,-0.031,0.0,0.069,-0.069,0.0,0.006,-0.006,0.0,0.0,0.0,0.0,0.0,0.04,-0.04,0.0,0.0,0.0,-0.019,0.019,0.0,0.0
0.265,-0.265,0.0,0.025,-0.025,0.0,0.139,-0.139,0.0,0.0,0.0,0.0,0.0,-0.04,0.04,0.0,0.0,0.0,0.054,-0.054,0.0,0.0
-0.14,0.14,0.0,0.097,-0.097,0.0,0.028,-0.028,0.0,0.0,0.0,0.0,0.0,-0.017,0.017,0.0,0.0,0.0,0.064,-0.064,0.0,0.0
0.125,-0.125,0.0,0.21,-0.21,0.0,0.025,-0.025,0.0,0.0,0.0,0.0,0.0,-0.04,0.04,0.0,0.0,0.0,-0.083,0.083,0.0,0.0
-0.051,0.051,0.0,-0.135,0.135,0.0,0.161,-0.161,0.0,0.0,0.0,0.0,0.0,-0.107,0.107,0.0,0.0,0.0,-0.075,0.075,0.0,0.0
0.064,-0.064,0.0,-0.187,0.187,0.0,-0.066,0.066,0.0,0.0,0.0,0.0,0.0,-0.152,0.152,0.0,0.0,0.0,0.039,-0.039,0.0,0.0
-0.088,0.088,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.033,0.033,0.0,0.0,0.0,-0.083,0.083,0.0,0.0
0.033,-0.033,0.0,0.088,-0.088,0.0,-0.132,0.132,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.021,-0.021,0.0,0.0
-0.087,0.087,0.0,0.02,-0.02,0.0,0.142,-0.142,0.0,0.0,0.0,0.0,0.0,0.017,-0.017,0.0,0.0,0.0,0.019,-0.019,0.0,0.0
0.02,-0.02,0.0,-0.126,0.126,0.0,-0.165,0.165,0.0,0.0,0.0,0.0,0.0,-0.108,0.108,0.0,0.0,0.0,-0.063,0.063,0.0,0.0
0.178,-0.178,0.0,-0.019,0.019,0.0,-0.169,0.169,0.0,0.0,0.0,0.0,0.0,0.08,-0.08,0.0,0.0,0.0,0.026,-0.026,0.0,0.0
0.29,-0.29,0.0,-0.172,0.172,0.0,0.069,-0.069,0.0,0.0,0.0,0.0,0.0,0.04,-0.04,0.0,0.0,0.0,0.023,-0.023,0.0,0.0
-0.063,0.063,0.0,-0.007,0.007,0.0,0.048,-0.048,0.0,0.0,0.0,0.0,0.0,-0.105,0.105,0.0,0.0,0.0,0.052,-0.052,0.0,0.0
-0.197,0.197,0.0,-0.199,0.199,0.0,0.036,-0.036,0.0,0.0,0.0,0.0,0.0,0.113,-0.113,0.0,0.0,0.0,0.007,-0.007,0.0,0.0
-0.068,0.068,0.0,0.135,-0.135,0.0,-0.03,0.03,0.0,0.0,0.0,0.0,0.0,-0.096,0.096,0.0,0.0,0.0,0.066,-0.066,0.0,0.0
0.06,-0.06,0.0,-0.121,0.121,0.0,0.196,-0.196,0.0,0.0,0.0,0.0,0.0,0.135,-0.135,0.0,0.0,0.0,0.016,-0.016,0.0,0.0
-0.399,0.399,0.0,0.118,-0.118,0.0,0.016,-0.016,0.0,0.0,0.0,0.0,0.0,0.123,-0.123,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.079,0.079,0.0,-0.177,0.177,0.0,0.016,-0.016,0.0,0.0,0.0,0.0,0.0,0.036,-0.036,0.0,0.0,0.0,0.033,-0.033,0.0,0.0
-0.144,0.144,0.0,-0.067,0.067,0.0,0.034,-0.034,0.0,0.0,0.0,0.0,0.0,-0.135,0.135,0.0,0.0,0.0,-0.019,0.019,0.0,0.0
0.0,-0.0,0.0,-0.077,0.077,0.0,-0.028,0.028,0.0,0.0,0.0,0.0,0.0,0.046,-0.046,0.0,0.0,0.0,-0.019,0.019,0.0,0.0
