0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
-0.009,-0.009,0.238,-0.323,0.124,-0.098,-0.098,-0.329,-0.329,0.027,0.027,0.09,0.308,-0.185,-0.148,0.074,0.027,-0.223,0.123,0.123,-0.126,0.151
0.216,0.216,-0.172,0.091,0.233,-0.252,-0.252,-0.056,-0.056,0.209,0.209,-0.248,-0.065,-0.204,-0.33,0.178,0.122,0.287,0.365,0.365,-0.208,0.302
0.103,0.103,-0.274,0.232,-0.17,0.198,0.198,-0.136,-0.136,0.244,0.244,-0.421,-0.278,0.147,0.133,-0.388,-0.342,0.145,0.186,0.186,0.175,-0.069
-0.007,-0.007,0.098,-0.132,0.329,-0.328,-0.328,-0.165,-0.165,-0.188,-0.188,-0.043,-0.142,-0.002,-0.069,0.188,0.061,-0.14,-0.087,-0.087,0.073,-0.281
0.01,0.01,0.253,-0.289,0.195,-0.044,-0.044,-0.083,-0.083,-0.166,-0.166,-0.165,-0.126,0.255,0.134,0.072,0.123,-0.27,-0.121,-0.121,-0.041,0.231
-0.015,-0.015,0.119,-0.157,0.15,-0.006,-0.006,-0.096,-0.096,-0.039,-0.039,-0.09,0.389,0.008,-0.07,-0.209,-0.134,0.188,-0.254,-0.254,0.208,-0.2
-0.137,-0.137,0.336,-0.216,-0.035,-0.004,-0.004,-0.119,-0.119,-0.109,-0.109,-0.265,-0.31,0.009,-0.191,0.09,-0.042,0.017,-0.171,-0.171,0.079,-0.235
0.0,0.0,-0.22,0.228,-0.156,0.026,0.026,0.15,0.15,-0.209,-0.209,-0.17,0.34,-0.02,-0.278,-0.304,-0.194,-0.128,0.03,0.03,-0.308,0.219
0.164,0.164,0.086,-0.165,0.467,-0.495,-0.495,0.039,0.039,-0.298,-0.298,-0.154,0.04,-0.163,-0.16,0.014,0.106,-0.199,-0.029,-0.029,0.279,0.001
0.118,0.118,-0.145,0.169,-0.24,0.322,0.322,0.074,0.074,0.106,0.106,0.111,-0.062,-0.558,-0.299,-0.09,-0.271,-0.093,0.039,0.039,0.224,-0.307
-0.147,-0.147,0.046,0.008,0.149,-0.138,-0.138,-0.503,-0.503,-0.205,-0.205,0.147,0.137,-0.027,0.044,-0.171,-0.051,0.43,0.129,0.129,0.043,0.008
0.178,0.178,-0.168,0.177,-0.206,0.068,0.068,0.2,0.2,-0.077,-0.077,0.098,-0.124,0.114,-0.132,0.008,-0.262,-0.108,0.012,0.012,0.162,-0.089
0.208,0.208,-0.201,0.257,-0.306,0.281,0.281,0.152,0.152,-0.27,-0.27,-0.299,0.271,0.355,0.303,0.601,0.601,-0.199,-0.155,-0.155,-0.19,0.093
-0.049,-0.049,0.524,-0.397,0.317,-0.346,-0.346,-0.029,-0.029,0.182,0.182,0.028,0.081,-0.024,0.057,-0.073,-0.075,-0.039,0.048,0.048,-0.387,0.269
0.254,0.254,0.201,-0.227,0.05,-0.095,-0.095,0.011,0.011,0.2,0.2,0.257,0.317,-0.061,-0.176,-0.008,0.115,0.165,0.135,0.135,0.187,-0.267
0.198,0.198,-0.022,0.062,0.154,-0.297,-0.297,0.185,0.185,-0.291,-0.291,-0.122,0.065,0.038,0.201,-0.124,-0.15,0.251,0.047,0.047,0.264,-0.394
-0.1,-0.1,0.189,-0.137,0.053,-0.017,-0.017,-0.029,-0.029,-0.41,-0.41,-0.329,0.128,-0.093,-0.183,-0.047,-0.033,-0.053,0.467,0.467,-0.012,0.244
-0.078,-0.078,0.151,-0.143,0.121,-0.189,-0.189,-0.09,-0.09,0.276,0.276,0.061,0.12,0.391,0.438,-0.077,-0.188,-0.285,-0.281,-0.281,0.106,-0.012
0.089,0.089,-0.167,0.11,0.147,-0.157,-0.157,-0.111,-0.111,0.013,0.013,0.022,0.117,0.282,0.309,0.049,-0.079,-0.301,-0.423,-0.423,-0.387,-0.062
0.06,0.06,-0.116,0.166,-0.186,-0.012,-0.012,0.016,0.016,-0.008,-0.008,-0.352,0.148,-0.315,-0.082,0.22,0.309,0.055,-0.074,-0.074,0.241,-0.094
-0.024,-0.024,-0.204,0.326,-0.126,0.06,0.06,-0.051,-0.051,0.282,0.282,0.248,0.279,-0.07,-0.253,0.108,0.137,-0.383,0.066,0.066,0.157,0.042
0.408,0.408,-0.183,0.24,-0.238,0.096,0.096,0.161,0.161,-0.061,-0.061,0.285,-0.235,0.092,0.132,-0.37,-0.274,-0.036,-0.132,-0.132,-0.261,0.349
