0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
-0.239,-0.239,-0.323,-0.348,-0.348,0.399,0.399,0.163,-0.239,-0.028,-0.028,0.023,0.316,-0.145,-0.145,0.031,0.046,0.18,-0.07,-0.18,-0.118,-0.123
-0.049,-0.049,-0.114,-0.221,-0.221,0.256,0.256,0.363,0.096,0.168,0.168,0.294,-0.29,-0.209,-0.209,0.272,0.092,-0.257,-0.331,-0.23,-0.292,-0.28
-0.05,-0.05,-0.095,0.023,0.023,0.025,0.025,-0.146,-0.149,0.201,0.201,0.281,-0.419,0.138,0.138,-0.347,-0.394,-0.037,-0.17,0.155,-0.226,-0.155
-0.138,-0.138,-0.162,-0.294,-0.294,0.325,0.325,0.339,-0.171,-0.148,-0.148,0.053,-0.164,0.005,0.005,0.239,0.02,0.15,0.157,0.125,0.28,0.384
0.079,0.079,-0.147,-0.21,-0.21,0.152,0.152,-0.056,-0.2,-0.092,-0.092,0.12,-0.208,0.187,0.187,0.041,0.098,0.302,0.027,-0.118,0.135,-0.029
0.054,0.054,-0.261,-0.204,-0.204,0.182,0.182,0.054,-0.046,0.019,0.019,0.196,0.197,0.009,0.009,-0.268,-0.162,-0.172,0.269,0.277,0.13,0.07
-0.049,-0.049,0.356,0.063,0.063,-0.066,-0.066,-0.122,-0.215,-0.153,-0.153,0.096,-0.291,-0.018,-0.018,0.153,-0.083,-0.04,0.281,0.143,0.168,0.2
-0.04,-0.04,0.11,0.111,0.111,-0.091,-0.091,0.016,0.104,-0.268,-0.268,0.288,0.186,-0.05,-0.05,-0.4,-0.163,0.045,0.057,-0.273,0.149,0.113
-0.035,-0.035,-0.1,-0.184,-0.184,0.147,0.147,0.508,-0.17,-0.3,-0.3,0.179,-0.053,-0.132,-0.132,-0.054,0.069,0.293,0.043,0.179,-0.128,-0.224
-0.015,-0.015,-0.005,0.1,0.1,-0.131,-0.131,-0.334,0.15,0.018,0.018,-0.129,0.042,-0.447,-0.447,0.001,-0.341,0.142,0.012,0.269,0.05,0.187
0.193,0.193,-0.007,-0.242,-0.242,0.327,0.327,0.109,-0.562,-0.416,-0.416,-0.064,0.198,-0.054,-0.054,-0.157,0.025,-0.463,-0.246,0.055,-0.229,-0.198
-0.116,-0.116,0.175,0.37,0.37,-0.377,-0.377,-0.112,-0.079,-0.071,-0.071,-0.162,0.049,0.057,0.057,0.129,-0.296,0.169,0.05,0.118,-0.061,-0.06
-0.146,-0.146,0.167,0.273,0.273,-0.288,-0.288,-0.303,-0.03,-0.277,-0.277,0.413,0.02,0.316,0.316,0.506,0.576,0.084,0.128,-0.181,0.193,0.138
-0.172,-0.172,0.379,-0.049,-0.049,0.01,0.01,0.065,-0.306,0.204,0.204,-0.09,0.179,-0.021,-0.021,-0.09,-0.021,-0.071,-0.057,-0.351,-0.009,-0.025
-0.303,-0.303,-0.023,0.072,0.072,-0.101,-0.101,0.083,-0.068,0.142,0.142,-0.168,0.372,-0.133,-0.133,-0.082,0.155,-0.191,-0.173,0.241,-0.08,0.068
-0.065,-0.065,0.313,-0.0,-0.0,-0.0,-0.0,0.279,0.099,-0.211,-0.211,0.171,-0.073,0.083,0.083,-0.116,-0.232,-0.195,-0.029,0.328,-0.013,0.161
0.207,0.207,0.07,0.134,0.134,-0.167,-0.167,0.017,-0.291,-0.333,-0.333,0.352,-0.057,-0.137,-0.137,-0.067,-0.066,0.099,-0.509,-0.118,-0.426,-0.377
-0.162,-0.162,0.07,-0.132,-0.132,0.164,0.164,0.196,0.058,0.141,0.141,-0.035,0.173,0.354,0.354,-0.045,-0.211,0.3,0.176,0.073,0.208,0.096
0.238,0.238,-0.068,-0.014,-0.014,0.044,0.044,0.248,-0.268,0.013,0.013,-0.065,0.256,0.305,0.305,0.034,-0.003,0.131,0.514,-0.281,0.578,0.559
-0.065,-0.065,0.323,0.335,0.335,-0.271,-0.271,-0.002,-0.212,0.041,0.041,0.373,-0.147,-0.257,-0.257,0.14,0.218,-0.01,-0.02,0.239,0.02,-0.018
0.157,0.157,0.358,0.066,0.066,0.015,0.015,-0.084,0.22,0.29,0.29,-0.119,0.262,-0.099,-0.099,0.03,0.116,0.448,-0.033,0.055,-0.081,-0.132
-0.357,-0.357,0.248,0.285,0.285,-0.271,-0.271,-0.06,0.217,-0.065,-0.065,-0.299,-0.023,0.097,0.097,-0.367,-0.187,0.004,0.079,-0.297,0.044,-0.128
