0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.222,0.222,-0.111,-0.111,0.261,0.261,-0.072,-0.306,-0.222,-0.025,-0.025,0.101,-0.319,0.15,0.15,0.064,0.065,0.194,-0.107,-0.107,-0.17,-0.141
0.075,0.075,0.076,0.076,0.303,0.303,-0.409,0.345,0.147,0.138,0.138,-0.329,0.287,0.221,0.221,0.235,0.05,-0.246,-0.31,-0.31,-0.236,-0.286
0.041,0.041,-0.098,-0.098,-0.125,-0.125,0.003,-0.056,-0.068,0.245,0.245,-0.362,0.43,-0.142,-0.142,-0.381,-0.382,-0.037,-0.207,-0.207,0.116,-0.049
0.039,0.039,0.135,0.135,0.336,0.336,-0.301,0.069,-0.2,-0.222,-0.222,-0.07,0.143,0.002,0.002,0.21,0.016,0.135,0.191,0.191,0.162,0.382
-0.087,-0.087,0.069,0.069,0.081,0.081,-0.11,0.028,-0.173,-0.133,-0.133,-0.157,0.213,-0.181,-0.181,0.052,0.112,0.306,0.114,0.114,-0.096,-0.183
-0.07,-0.07,-0.024,-0.024,0.081,0.081,-0.094,-0.084,-0.066,-0.055,-0.055,-0.104,-0.175,-0.004,-0.004,-0.244,-0.134,-0.171,0.236,0.236,0.257,0.139
0.015,0.015,0.148,0.148,-0.001,-0.001,0.274,-0.365,-0.26,0.014,0.014,-0.18,0.29,0.039,0.039,0.107,-0.108,-0.034,0.223,0.223,0.15,0.26
0.037,0.037,-0.005,-0.005,-0.064,-0.064,0.036,0.097,0.115,-0.222,-0.222,-0.201,-0.125,0.066,0.066,-0.354,-0.12,0.085,0.094,0.094,-0.283,-0.037
0.024,0.024,0.15,0.15,0.344,0.344,-0.478,0.596,-0.188,-0.249,-0.249,-0.19,0.097,0.145,0.145,-0.023,0.105,0.282,-0.017,-0.017,0.183,-0.163
0.022,0.022,-0.051,-0.051,-0.242,-0.242,0.126,-0.048,0.21,0.142,0.142,0.12,-0.062,0.434,0.434,-0.054,-0.34,0.143,0.013,0.013,0.275,0.294
-0.226,-0.226,0.216,0.216,0.19,0.19,-0.319,0.07,-0.488,-0.025,-0.025,0.109,-0.196,0.046,0.046,-0.156,-0.004,-0.443,-0.214,-0.214,0.031,-0.118
0.158,0.158,-0.11,-0.11,-0.276,-0.276,0.17,0.197,-0.069,-0.093,-0.093,0.165,-0.083,-0.039,-0.039,0.077,-0.297,0.177,0.01,0.01,0.138,0.025
0.131,0.131,-0.039,-0.039,-0.324,-0.324,0.237,-0.04,-0.014,-0.207,-0.207,-0.34,0.033,-0.324,-0.324,0.564,0.586,0.089,0.162,0.162,-0.151,0.025
0.042,0.042,0.386,0.386,0.154,0.154,0.01,0.011,-0.258,0.28,0.28,0.132,-0.186,0.011,0.011,-0.081,-0.029,-0.054,-0.054,-0.054,-0.372,-0.14
0.333,0.333,-0.11,-0.11,-0.001,-0.001,0.051,0.071,-0.056,0.209,0.209,0.228,-0.368,0.139,0.139,-0.048,0.167,-0.21,-0.131,-0.131,0.242,0.192
0.086,0.086,0.245,0.245,0.194,0.194,-0.156,0.288,0.068,-0.36,-0.36,-0.151,0.071,-0.103,-0.103,-0.136,-0.218,-0.213,-0.044,-0.044,0.31,0.317
-0.164,-0.164,-0.026,-0.026,-0.088,-0.088,0.146,-0.106,-0.403,-0.283,-0.283,-0.302,0.087,0.145,0.145,-0.056,-0.047,0.111,-0.469,-0.469,-0.121,-0.341
0.118,0.118,0.077,0.077,0.229,0.229,-0.037,-0.115,0.067,0.28,0.28,0.063,-0.162,-0.374,-0.374,-0.067,-0.2,0.315,0.22,0.22,0.093,0.025
-0.139,-0.139,-0.011,-0.011,0.103,0.103,-0.277,0.328,-0.246,0.057,0.057,0.143,-0.26,-0.319,-0.319,0.05,0.001,0.15,0.508,0.508,-0.259,0.365
0.111,0.111,-0.046,-0.046,-0.163,-0.163,0.219,-0.04,-0.23,-0.024,-0.024,-0.357,0.17,0.248,0.248,0.154,0.226,-0.039,0.026,0.026,0.24,0.01
-0.151,-0.151,0.223,0.223,-0.016,-0.016,-0.0,-0.069,0.251,0.177,0.177,0.19,-0.264,0.123,0.123,0.075,0.157,0.431,-0.045,-0.045,0.084,-0.119
0.38,0.38,-0.045,-0.045,-0.159,-0.159,0.183,0.001,0.169,-0.117,-0.117,0.247,0.01,-0.1,-0.1,-0.366,-0.196,0.036,0.082,0.082,-0.313,-0.281
