0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
-0.02,-0.02,0.404,-0.071,-0.071,-0.307,-0.109,-0.109,-0.239,0.016,0.05,0.009,-0.361,-0.148,-0.148,-0.047,-0.006,0.204,-0.114,-0.114,-0.153,0.153
-0.063,-0.063,0.056,0.295,0.295,-0.071,0.178,0.178,0.115,0.17,0.152,-0.285,0.209,-0.237,-0.237,-0.211,0.119,-0.286,-0.328,-0.328,-0.248,0.285
-0.066,-0.066,0.023,-0.084,-0.084,0.267,-0.117,-0.117,-0.132,0.254,0.221,-0.27,0.414,0.156,0.156,0.36,-0.296,-0.085,-0.205,-0.205,0.139,-0.074
0.076,0.076,-0.091,0.179,0.179,-0.169,0.24,0.24,-0.12,-0.256,-0.053,-0.007,0.119,-0.022,-0.022,-0.202,-0.021,0.132,0.166,0.166,0.171,-0.281
0.004,0.004,0.25,0.188,0.188,0.027,-0.198,-0.198,-0.087,-0.173,-0.065,-0.113,0.184,0.166,0.166,-0.052,0.087,0.286,0.102,0.102,-0.176,0.246
0.087,0.087,0.075,0.06,0.06,0.09,0.008,0.008,-0.043,-0.059,0.065,-0.206,-0.287,-0.016,-0.016,0.213,-0.083,-0.147,0.27,0.27,0.235,-0.212
-0.005,-0.005,-0.165,-0.148,-0.148,-0.372,-0.235,-0.235,-0.299,0.034,-0.179,-0.127,0.33,-0.047,-0.047,-0.125,-0.088,-0.036,0.234,0.234,0.167,-0.238
-0.039,-0.039,-0.086,-0.065,-0.065,-0.01,0.081,0.081,0.119,-0.187,-0.233,-0.283,-0.242,-0.096,-0.096,0.329,-0.15,0.148,0.092,0.092,-0.301,0.212
-0.025,-0.025,0.122,0.499,0.499,-0.151,0.432,0.432,-0.073,-0.304,-0.338,-0.187,0.032,-0.136,-0.136,-0.01,0.107,0.271,0.012,0.012,0.137,0.005
-0.124,-0.124,-0.077,-0.105,-0.105,0.344,-0.247,-0.247,0.148,0.18,-0.081,0.108,0.005,-0.418,-0.418,0.053,-0.343,0.108,0.011,0.011,0.28,-0.312
0.134,0.134,-0.233,0.147,0.147,0.102,-0.164,-0.164,-0.604,-0.07,-0.567,0.04,-0.167,-0.032,-0.032,0.166,0.091,-0.441,-0.197,-0.197,0.037,0.017
-0.218,-0.218,0.024,-0.027,-0.027,0.123,0.179,0.179,-0.032,-0.118,-0.041,0.162,0.025,0.025,0.025,-0.079,-0.355,0.138,0.012,0.012,0.141,-0.102
-0.248,-0.248,-0.237,-0.137,-0.137,0.264,-0.062,-0.062,0.005,-0.215,-0.284,-0.398,-0.15,0.333,0.333,-0.577,0.536,0.173,0.163,0.163,-0.19,0.12
-0.017,-0.017,-0.258,0.252,0.252,-0.343,0.083,0.083,-0.274,0.273,0.184,0.096,-0.121,-0.001,-0.001,0.119,-0.081,-0.032,-0.061,-0.061,-0.345,0.27
-0.252,-0.252,0.274,0.079,0.079,-0.168,0.164,0.164,-0.102,0.255,0.077,0.149,-0.354,-0.136,-0.136,0.027,0.196,-0.154,-0.117,-0.117,0.237,-0.253
-0.172,-0.172,-0.221,0.249,0.249,-0.318,0.192,0.192,0.167,-0.34,-0.104,-0.167,0.006,0.112,0.112,0.1,-0.151,-0.219,-0.053,-0.053,0.368,-0.403
0.084,0.084,-0.091,-0.025,-0.025,-0.052,0.084,0.084,-0.32,-0.345,-0.316,-0.351,-0.025,-0.146,-0.146,0.044,-0.037,0.089,-0.475,-0.475,-0.13,0.237
0.061,0.061,-0.002,-0.02,-0.02,-0.369,0.043,0.043,-0.045,0.369,0.093,0.038,-0.141,0.377,0.377,0.077,-0.261,0.286,0.225,0.225,0.036,0.006
0.023,0.023,0.077,0.22,0.22,0.078,0.145,0.145,-0.238,0.022,0.015,0.073,-0.197,0.323,0.323,-0.031,-0.147,0.23,0.496,0.496,-0.219,-0.041
-0.129,-0.129,-0.124,-0.116,-0.116,-0.139,0.159,0.159,-0.258,-0.023,0.148,-0.369,0.029,-0.236,-0.236,-0.204,0.303,-0.024,0.033,0.033,0.169,-0.077
0.009,0.009,-0.547,-0.051,-0.051,0.035,-0.164,-0.164,0.124,0.26,0.348,0.149,-0.305,-0.147,-0.147,-0.081,0.081,0.424,-0.047,-0.047,0.053,0.039
-0.421,-0.421,-0.269,-0.099,-0.099,-0.067,0.145,0.145,0.185,-0.05,-0.038,0.339,0.105,0.092,0.092,0.4,-0.213,-0.004,0.082,0.082,-0.313,0.34
