0,1,2,3,4,5,6,7,8,9
-0.031,-0.274,-0.143,-0.143,-0.246,-0.246,-0.549,-0.549,-0.512,-0.512
-0.282,-0.047,0.092,0.092,0.132,0.132,-0.074,-0.074,-0.255,-0.255
-0.146,0.442,-0.213,-0.213,0.15,0.15,0.135,0.135,-0.256,-0.256
0.246,-0.271,-0.169,-0.169,-0.046,-0.046,0.204,0.204,0.152,0.152
-0.086,0.705,0.129,0.129,-0.677,-0.677,-0.49,-0.49,-0.328,-0.328
0.334,-0.11,-0.06,-0.06,-0.269,-0.269,-0.002,-0.002,-0.461,-0.461
-0.687,-0.35,0.122,0.122,0.056,0.056,0.253,0.253,0.078,0.078
-0.355,-0.038,-0.049,-0.049,0.262,0.262,-0.136,-0.136,-0.282,-0.282
0.304,-0.037,0.561,0.561,0.426,0.426,-0.248,-0.248,-0.403,-0.403
0.168,-0.14,-0.038,-0.038,0.156,0.156,0.186,0.186,0.04,0.04
