0,1,2,3,4,5,6,7,8,9
-0.147,-0.431,-0.673,0.186,0.186,0.166,0.166,-0.102,0.263,-0.03
0.351,-0.005,0.088,-0.224,-0.224,-0.169,-0.169,-0.095,0.153,-0.488
-0.083,0.127,0.322,0.382,0.382,0.103,0.103,-0.619,0.424,-0.337
-0.003,0.519,0.18,0.062,0.062,0.178,0.178,0.22,0.066,0.215
-0.071,0.233,0.134,-0.049,-0.049,0.142,0.142,-0.106,-0.032,0.182
-0.273,0.071,-0.37,0.059,0.059,-0.243,-0.243,-0.331,-0.349,0.247
0.761,0.294,0.008,0.247,0.247,0.036,0.036,0.045,-0.267,0.175
0.377,-0.163,0.266,0.162,0.162,0.362,0.362,-0.46,-0.041,0.674
-0.22,-0.545,-0.42,0.552,0.552,0.419,0.419,0.021,-0.721,0.11
-0.004,-0.243,-0.038,-0.053,-0.053,-0.247,-0.247,0.462,0.092,-0.099
