0,1,2,3,4,5,6,7,8,9
0.097,-0.215,-0.215,0.297,-0.311,-0.311,-0.391,-0.031,0.1,0.1
-0.088,-0.201,-0.201,0.063,-0.107,-0.107,0.159,-0.022,0.015,0.015
-0.283,0.099,0.099,-0.366,-0.436,-0.436,0.389,-0.445,0.435,0.435
0.218,0.18,0.18,-0.394,0.155,0.155,-0.156,0.495,-0.284,-0.284
-0.254,-0.134,-0.134,-0.267,0.087,0.087,-0.507,0.153,-0.296,-0.296
0.418,-0.452,-0.452,-0.506,-0.286,-0.286,0.141,-0.649,0.496,0.496
-0.59,0.285,0.285,0.073,0.246,0.246,-0.231,0.174,-0.242,-0.242
-0.314,0.053,0.053,0.241,-0.02,-0.02,0.477,-0.253,0.157,0.157
0.398,0.004,0.004,0.369,-0.224,-0.224,0.259,-0.127,-0.167,-0.167
0.103,0.583,0.583,0.303,0.496,0.496,-0.144,-0.016,-0.075,-0.075
