0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.143,-0.143,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,0.0,-0.127,0.127,0.0,-0.273,0.273,0.0,0.0,0.0
0.0,0.0,0.0,-0.0,0.0,-0.091,0.091,0.0,0.0,0.0
0.0,0.0,-0.377,0.377,0.0,0.03,-0.03,0.0,0.0,0.0
0.0,0.0,0.158,-0.158,0.0,0.122,-0.122,0.0,0.0,0.0
0.0,0.0,-0.012,0.012,0.0,0.196,-0.196,0.0,0.0,0.0
0.0,0.0,0.154,-0.154,0.0,0.072,-0.072,0.0,0.0,0.0
0.0,0.0,-0.275,0.275,0.0,-0.054,0.054,0.0,0.0,0.0
0.0,0.0,0.212,-0.212,0.0,-0.342,0.342,0.0,0.0,0.0
0.0,0.0,0.087,-0.087,0.0,-0.054,0.054,0.0,0.0,0.0
