0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.195,-0.195,-0.294,0.294,0.0,0.0
0.0,0.0,0.0,0.0,0.125,-0.125,-0.142,0.142,0.0,0.0
0.0,0.0,0.0,0.0,0.018,-0.018,0.0,-0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.228,-0.228,-0.037,0.037,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,-0.211,0.211,0.0,0.0
0.0,0.0,0.0,0.0,0.021,-0.021,0.117,-0.117,0.0,0.0
0.0,0.0,0.0,0.0,-0.167,0.167,0.22,-0.22,0.0,0.0
0.0,0.0,0.0,0.0,0.282,-0.282,-0.115,0.115,0.0,0.0
0.0,0.0,0.0,0.0,-0.126,0.126,0.02,-0.02,0.0,0.0
0.0,0.0,0.0,0.0,-0.007,0.007,0.027,-0.027,0.0,0.0
