0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.063,-0.063,0.091,-0.091,0.0,0.0
0.0,0.0,0.036,-0.036,0.176,-0.176,0.089,-0.089,0.018,-0.018
0.0,0.0,0.252,-0.252,0.166,-0.166,0.0,0.0,0.026,-0.026
0.0,0.0,0.0,0.234,-0.234,0.151,-0.151,0.0,0.0,0.0
0.0,0.0,0.26,-0.26,0.0,0.0,0.0,0.098,-0.098,0.0
0.0,0.0,0.246,-0.246,0.019,-0.019,0.056,-0.056,0.013,-0.013
0.0,0.0,0.0,0.0,0.11,-0.11,0.088,-0.088,0.0,0.0
0.0,0.0,0.185,-0.185,0.0,0.069,-0.069,0.0,0.0,0.0
0.0,0.0,0.0,0.106,-0.106,0.0,0.096,-0.096,0.0,0.0
0.0,0.258,-0.258,0.0,0.105,-0.105,0.0,0.0,0.069,-0.069
