0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,-0.0,0.133,-0.133,0.289,-0.289,-0.006,0.006
0.0,0.0,0.009,-0.009,0.107,-0.107,0.116,-0.116,0.114,-0.114
0.0,0.0,0.058,-0.058,-0.139,0.139,0.057,-0.057,0.031,-0.031
0.0,0.0,-0.181,0.181,0.325,-0.325,0.234,-0.234,-0.017,0.017
0.0,0.0,0.006,-0.006,0.0,-0.0,0.467,-0.467,-0.022,0.022
0.0,0.0,-0.138,0.138,-0.109,0.109,-0.288,0.288,-0.111,0.111
0.0,0.0,-0.117,0.117,-0.245,0.245,-0.161,0.161,-0.043,0.043
0.0,0.0,0.214,-0.214,0.167,-0.167,0.039,-0.039,-0.108,0.108
0.0,0.0,0.111,-0.111,-0.302,0.302,0.0,-0.0,0.0,-0.0
0.0,0.0,0.15,-0.15,-0.129,0.129,0.204,-0.204,0.012,-0.012
