0,1,2,3,4,5,6,7,8,9
-0.004,-0.045,-0.13,-0.13,-0.565,-0.565,-0.039,0.006,0.68,0.68
0.272,0.055,-0.041,-0.041,0.132,0.132,0.438,0.171,0.249,0.249
0.143,0.469,0.091,0.091,-0.259,-0.259,0.116,-0.044,0.335,0.335
-0.231,-0.391,-0.037,-0.037,-0.005,-0.005,-0.314,-0.562,-0.162,-0.162
0.078,0.58,-0.582,-0.582,-0.271,-0.271,-0.095,-0.19,0.297,0.297
-0.33,-0.171,0.105,0.105,0.052,0.052,0.416,-0.261,-0.002,-0.002
0.677,-0.472,-0.088,-0.088,-0.133,-0.133,-0.083,-0.264,-0.321,-0.321
0.371,0.136,0.142,0.142,-0.161,-0.161,0.073,0.357,-0.172,-0.172
-0.334,-0.067,-0.198,-0.198,-0.508,-0.508,0.517,0.515,-0.2,-0.2
-0.173,-0.105,-0.217,-0.217,-0.038,-0.038,-0.482,0.293,-0.162,-0.162
