0,1,2,3,4,5,6,7,8,9
-0.057,0.278,-0.126,0.162,0.162,-0.008,0.653,0.653,-0.369,-0.306
-0.263,0.018,-0.307,0.199,0.199,0.024,0.195,0.195,-0.31,-0.275
-0.165,-0.551,0.113,-0.371,-0.371,-0.205,0.391,0.391,-0.236,-0.113
0.273,0.223,0.546,0.173,0.173,-0.048,0.162,0.162,0.198,-0.284
-0.083,-0.622,-0.221,0.563,0.563,0.412,0.11,0.11,-0.026,-0.023
0.342,0.091,0.438,-0.155,-0.155,0.583,0.05,0.05,-0.366,0.112
-0.675,0.331,0.44,-0.176,-0.176,-0.035,-0.17,-0.17,0.068,0.279
-0.37,-0.018,-0.125,-0.03,-0.03,-0.257,0.019,0.019,-0.229,0.414
0.295,0.099,-0.286,0.106,0.106,-0.594,-0.043,-0.043,-0.635,0.596
0.148,0.233,-0.217,-0.215,-0.215,-0.161,-0.081,-0.081,0.279,0.346
