0,1,2,3,4,5,6,7,8,9,10
-0.295,0.295,-0.11,0.11,0.097,-0.097,0.247,-0.247,0.0,-0.153,0.153
0.187,-0.187,-0.216,0.216,0.088,-0.088,-0.093,0.093,0.0,0.079,-0.079
-0.017,0.017,0.275,-0.275,0.003,-0.003,-0.322,0.322,0.0,0.033,-0.033
-0.226,0.226,0.0,-0.0,0.0,-0.0,0.207,-0.207,0.0,0.274,-0.274
0.094,-0.094,0.194,-0.194,0.034,-0.034,-0.054,0.054,0.0,0.181,-0.181
0.304,-0.304,-0.285,0.285,-0.032,0.032,0.049,-0.049,0.0,-0.198,0.198
-0.401,0.401,-0.037,0.037,0.009,-0.009,-0.212,0.212,0.0,-0.146,0.146
-0.139,0.139,-0.362,0.362,-0.171,0.171,0.0,-0.0,0.0,0.043,-0.043
0.0,-0.0,0.066,-0.066,0.0,-0.0,-0.145,0.145,0.0,-0.011,0.011
0.056,-0.056,0.053,-0.053,0.004,-0.004,0.226,-0.226,0.0,0.0,-0.0
-0.013,0.013,-0.111,0.111,-0.086,0.086,0.0,-0.0,0.0,0.031,-0.031
