0,1,2,3,4,5,6,7,8,9,10
0.037,-0.037,0.291,-0.291,-0.258,0.258,-0.156,0.156,0.134,-0.134,0.0
-0.217,0.217,-0.242,0.242,-0.083,0.083,0.134,-0.134,-0.018,0.018,0.0
0.176,-0.176,0.215,-0.215,-0.205,0.205,0.0,-0.0,-0.142,0.142,0.0
0.285,-0.285,-0.06,0.06,0.114,-0.114,0.196,-0.196,0.015,-0.015,0.0
-0.049,0.049,0.304,-0.304,-0.114,0.114,0.123,-0.123,-0.111,0.111,0.0
0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.273,0.273,-0.007,0.007,0.0
0.168,-0.168,0.019,-0.019,0.046,-0.046,0.267,-0.267,0.058,-0.058,0.0
-0.359,0.359,0.012,-0.012,-0.183,0.183,-0.12,0.12,0.0,-0.0,0.0
-0.1,0.1,0.382,-0.382,-0.018,0.018,0.172,-0.172,-0.076,0.076,0.0
0.08,-0.08,-0.211,0.211,0.019,-0.019,-0.039,0.039,0.402,-0.402,0.0
-0.036,0.036,-0.025,0.025,-0.016,0.016,-0.252,0.252,0.112,-0.112,0.0
