0,1,2,3,4,5,6,7,8,9,10
-0.217,-0.217,0.53,0.53,0.035,0.035,0.179,0.179,0.001,0.001,-0.2
-0.195,-0.195,0.079,0.079,-0.095,-0.095,-0.27,-0.27,-0.1,-0.1,-0.15
0.157,0.157,-0.254,-0.254,-0.014,-0.014,0.014,0.014,-0.081,-0.081,0.056
-0.254,-0.254,0.226,0.226,-0.551,-0.551,-0.163,-0.163,0.096,0.096,0.263
0.444,0.444,-0.241,-0.241,0.029,0.029,-0.027,-0.027,0.244,0.244,0.558
0.151,0.151,0.172,0.172,-0.577,-0.577,0.54,0.54,-0.166,-0.166,-0.23
-0.159,-0.159,0.171,0.171,-0.291,-0.291,-0.177,-0.177,-0.267,-0.267,-0.463
-0.011,-0.011,0.015,0.015,-0.04,-0.04,0.012,0.012,0.237,0.237,0.417
0.238,0.238,0.055,0.055,-0.162,-0.162,-0.239,-0.239,-0.268,-0.268,-0.252
-0.19,-0.19,0.014,0.014,-0.063,-0.063,-0.413,-0.413,0.555,0.555,0.038
0.117,0.117,-0.224,-0.224,-0.402,-0.402,0.174,0.174,0.299,0.299,0.22
