0,1,2,3,4,5,6,7,8,9,10
-0.268,0.268,-0.194,0.194,0.067,-0.067,0.0,0.0,0.0,0.0,0.0
-0.035,0.035,0.026,-0.026,0.041,-0.041,0.0,0.0,0.0,0.0,0.0
-0.324,0.324,-0.145,0.145,-0.01,0.01,0.0,0.0,0.0,0.0,0.0
-0.1,0.1,0.03,-0.03,0.005,-0.005,0.0,0.0,0.0,0.0,0.0
0.189,-0.189,0.165,-0.165,-0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.157,-0.157,0.0,-0.0,0.051,-0.051,0.0,0.0,0.0,0.0,0.0
-0.124,0.124,0.008,-0.008,0.082,-0.082,0.0,0.0,0.0,0.0,0.0
0.193,-0.193,-0.354,0.354,-0.092,0.092,0.0,0.0,0.0,0.0,0.0
0.336,-0.336,-0.184,0.184,0.149,-0.149,0.0,0.0,0.0,0.0,0.0
0.002,-0.002,-0.017,0.017,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.0,-0.276,0.276,-0.061,0.061,0.0,0.0,0.0,0.0,0.0
