0,1,2,3,4,5,6,7,8,9,10
0.0,-0.0,-0.067,0.067,0.0,0.065,-0.065,0.0,-0.058,0.058,0.0
-0.277,0.277,-0.285,0.285,0.0,0.055,-0.055,0.0,0.091,-0.091,0.0
0.025,-0.025,0.152,-0.152,0.0,-0.195,0.195,0.0,0.235,-0.235,0.0
-0.168,0.168,0.206,-0.206,0.0,-0.017,0.017,0.0,-0.115,0.115,0.0
0.335,-0.335,0.072,-0.072,0.0,-0.004,0.004,0.0,0.073,-0.073,0.0
0.129,-0.129,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.016,0.016,0.0
-0.17,0.17,0.123,-0.123,0.0,0.099,-0.099,0.0,0.173,-0.173,0.0
-0.163,0.163,-0.246,0.246,0.0,-0.084,0.084,0.0,0.0,-0.0,0.0
0.399,-0.399,0.012,-0.012,0.0,-0.019,0.019,0.0,0.167,-0.167,0.0
-0.017,0.017,0.071,-0.071,0.0,-0.1,0.1,0.0,-0.326,0.326,0.0
-0.066,0.066,-0.145,0.145,0.0,-0.244,0.244,0.0,-0.154,0.154,0.0
